Unnamed: 0,PASSENGERS,FREIGHT,MAIL,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
600,0.0,8294.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,1,2,3,P
601,0.0,8382.0,186675.0,1943.0,FX,D,FX,3,3,YVR,CA,906,MEM,US,54,2010,4,11,4,G
602,0.0,8530.0,0.0,665.0,FX,D,FX,3,3,YOW,CA,936,IND,US,42,2010,3,7,2,G
603,0.0,8531.0,0.0,193.0,FX,D,FX,3,3,YYZ,CA,936,CLE,US,44,2010,3,8,1,G
604,0.0,8538.0,0.0,259.0,U7,I,U7,1,1,CLU,US,42,YQG,CA,936,2010,2,6,1,P
605,0.0,8576.0,0.0,1392.0,KLQ,I,KLQ,1,4,SAT,US,74,YHM,CA,936,2010,2,5,3,P
606,0.0,8740.0,0.0,565.0,KLQ,I,KLQ,1,4,HSV,US,51,YQG,CA,936,2010,4,10,2,P
607,0.0,8804.0,0.0,194.0,AMQ,I,AMQ,1,4,YHM,CA,936,YIP,US,43,2010,2,5,1,L
608,0.0,8827.0,0.0,609.0,GFQ,I,GFQ,1,4,YKF,CA,936,MQY,US,54,2010,3,9,2,P
609,0.0,8906.0,0.0,234.0,U7,I,U7,1,1,YQG,CA,936,GYY,US,42,2010,4,12,1,P
610,0.0,8914.0,0.0,1051.0,PT (1),I,PT,1,1,YYC,CA,916,MSP,US,63,2010,1,1,3,P
611,0.0,9000.0,0.0,707.0,U7,I,U7,1,1,MKL,US,54,YKF,CA,936,2010,4,11,2,P
612,0.0,9074.0,0.0,1034.0,FX,D,FX,3,3,YOW,CA,936,MEM,US,54,2010,4,12,3,G
613,0.0,9176.0,0.0,1502.0,GFQ,I,GFQ,1,4,DRT,US,74,YHM,CA,936,2010,4,10,4,P
614,0.0,9179.0,0.0,989.0,5X,D,5X,3,3,YWG,CA,926,SDF,US,52,2010,3,7,2,G
615,0.0,9230.0,0.0,597.0,5X,D,5X,3,3,OMA,US,65,YWG,CA,926,2010,2,6,2,G
616,0.0,9290.0,0.0,707.0,9S,I,9S,2,2,ORD,US,41,YWG,CA,926,2010,1,2,2,P
617,0.0,9383.0,0.0,186.0,GFQ,I,GFQ,1,4,MBS,US,43,YKF,CA,936,2010,1,2,1,P
618,0.0,9390.0,0.0,181.0,U7,I,U7,1,1,YKF,CA,936,YIP,US,43,2010,3,7,1,P
619,0.0,9493.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,1,1,3,P
620,0.0,9546.0,0.0,1952.0,FX,D,FX,3,3,YYC,CA,916,IAD,US,38,2010,3,7,4,P
621,0.0,9600.0,0.0,480.0,GFQ,I,GFQ,1,4,TRI,US,54,YHM,CA,936,2010,1,3,1,P
622,0.0,9636.0,0.0,537.0,U7,I,U7,1,1,YUL,CA,941,YIP,US,43,2010,2,5,2,P
623,0.0,9720.0,0.0,1475.0,U7,I,U7,1,1,ELP,US,74,YQG,CA,936,2010,4,10,3,P
624,0.0,9784.0,0.0,707.0,9S,I,9S,2,2,ORD,US,41,YWG,CA,926,2010,4,11,2,P
625,0.0,9846.0,0.0,606.0,AMQ,D,AMQ,1,4,MQY,US,54,YHM,CA,936,2010,1,2,2,P
626,0.0,10000.0,0.0,2328.0,GFQ,I,GFQ,1,4,MSY,US,72,YYT,CA,961,2010,1,2,5,P
627,0.0,10088.0,0.0,317.0,GFQ,I,GFQ,1,4,DAY,US,44,YHM,CA,936,2010,3,8,1,P
628,0.0,10107.0,0.0,1168.0,GFQ,I,GFQ,1,4,YHM,CA,936,DFW,US,74,2010,4,10,3,P
629,0.0,10228.0,0.0,409.0,GFQ,I,GFQ,1,4,YXU,CA,936,RFD,US,41,2010,4,12,1,P
630,0.0,10256.0,0.0,127.0,ABX,D,ABX,3,3,SEA,US,93,YVR,CA,906,2010,1,1,1,G
631,0.0,10386.0,0.0,284.0,GFQ,I,GFQ,1,4,GRR,US,43,YHM,CA,936,2010,2,5,1,P
632,0.0,10464.0,0.0,626.0,GFQ,I,GFQ,1,4,MEM,US,54,YQG,CA,936,2010,4,12,2,P
633,0.0,10471.0,0.0,2041.0,9S,I,9S,2,2,JFK,US,22,YYC,CA,916,2010,1,1,5,P
634,0.0,10692.0,0.0,1475.0,KLQ,D,KLQ,1,4,ELP,US,74,YQG,CA,936,2010,4,11,3,P
635,0.0,10750.0,0.0,1156.0,AMQ,I,AMQ,1,4,YHM,CA,936,ADS,US,74,2010,2,5,3,P
636,0.0,10849.0,0.0,989.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2010,3,7,2,G
637,0.0,10880.0,0.0,127.0,ABX,D,ABX,3,3,SEA,US,93,YVR,CA,906,2010,1,2,1,G
638,0.0,10911.0,0.0,194.0,KLQ,I,KLQ,1,4,YHM,CA,936,YIP,US,43,2010,4,12,1,P
639,0.0,11000.0,0.0,1392.0,KLQ,D,KLQ,1,4,SAT,US,74,YHM,CA,936,2010,2,6,3,P
640,0.0,11056.0,0.0,545.0,GFQ,I,GFQ,1,4,YXU,CA,936,CID,US,61,2010,2,5,2,P
641,0.0,11156.0,0.0,551.0,KLQ,D,KLQ,1,4,CLT,US,36,YHM,CA,936,2010,2,6,2,P
642,0.0,11220.0,0.0,29.0,U7,I,U7,1,1,YIP,US,43,YQG,CA,936,2010,2,5,1,P
643,0.0,11226.0,0.0,499.0,AMQ,I,AMQ,1,4,CLT,US,36,YQG,CA,936,2010,1,3,1,P
644,0.0,11264.0,0.0,1392.0,AMQ,I,AMQ,1,4,SAT,US,74,YHM,CA,936,2010,4,12,3,P
645,0.0,11403.0,0.0,335.0,U7,I,U7,1,1,YXU,CA,936,GYY,US,42,2010,4,12,1,P
646,0.0,11500.0,0.0,431.0,GFQ,I,GFQ,1,4,LEX,US,52,YHM,CA,936,2010,2,6,1,P
647,0.0,12493.0,0.0,459.0,GFQ,I,GFQ,1,4,HKY,US,36,YQG,CA,936,2010,2,6,1,P
648,0.0,12516.0,0.0,1546.0,GFQ,I,GFQ,1,4,BRO,US,74,YHM,CA,936,2010,3,8,4,P
649,0.0,12597.0,0.0,1502.0,U7,I,U7,1,1,DRT,US,74,YHM,CA,936,2010,3,8,4,P
650,0.0,12713.0,0.0,777.0,GFQ,I,GFQ,1,4,MEM,US,54,YHM,CA,936,2010,3,8,2,P
651,0.0,12775.0,0.0,472.0,GFQ,I,GFQ,1,4,YQG,CA,936,MQY,US,54,2010,4,12,1,P
652,0.0,13000.0,0.0,814.0,AMQ,I,AMQ,1,4,MCI,US,64,YHM,CA,936,2010,2,5,2,P
653,0.0,13049.0,0.0,989.0,5X,D,5X,3,3,YWG,CA,926,SDF,US,52,2010,1,1,2,G
654,0.0,13130.0,0.0,1396.0,U7,I,U7,1,1,BRO,US,74,YQG,CA,936,2010,3,8,3,P
655,0.0,13243.0,0.0,1973.0,L2,D,L2,1,1,ATL,US,34,YEG,CA,916,2010,3,9,4,P
656,0.0,13260.0,0.0,1058.0,U7,I,U7,1,1,YHM,CA,936,SHV,US,72,2010,1,2,3,P
657,0.0,13403.0,0.0,277.0,GFQ,I,GFQ,1,4,BTL,US,43,YHM,CA,936,2010,4,12,1,P
658,0.0,13583.0,0.0,1534.0,GFQ,I,GFQ,1,4,LRD,US,74,YHM,CA,936,2010,4,11,4,P
659,0.0,13610.0,0.0,989.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2010,3,8,2,G
660,0.0,13620.0,0.0,437.0,FX,D,FX,3,3,YWG,CA,926,FSD,US,67,2010,1,1,1,G
661,0.0,13641.0,0.0,565.0,GFQ,I,GFQ,1,4,HSV,US,51,YQG,CA,936,2010,2,6,2,P
662,0.0,13650.0,0.0,499.0,GFQ,I,GFQ,1,4,CLT,US,36,YQG,CA,936,2010,2,5,1,P
663,0.0,13655.0,0.0,1973.0,L2,D,L2,1,1,YEG,CA,916,ATL,US,34,2010,3,9,4,P
664,0.0,13686.0,0.0,1475.0,AMQ,I,AMQ,1,4,ELP,US,74,YQG,CA,936,2010,2,6,3,P
665,0.0,13928.0,0.0,409.0,GFQ,I,GFQ,1,4,YXU,CA,936,RFD,US,41,2010,3,8,1,P
666,0.0,14067.0,0.0,450.0,GFQ,I,GFQ,1,4,MRN,US,36,YQG,CA,936,2010,2,6,1,P
667,0.0,14083.0,0.0,459.0,AMQ,D,AMQ,1,4,HKY,US,36,YQG,CA,936,2010,2,6,1,P
668,0.0,14400.0,0.0,418.0,GFQ,I,GFQ,1,4,PSK,US,38,YHM,CA,936,2010,3,9,1,P
669,0.0,14506.0,0.0,1234.0,5Y,I,5Y,3,3,MIA,US,33,YYZ,CA,936,2010,3,8,3,P
670,0.0,14599.0,0.0,226.0,U7,I,U7,1,1,YHM,CA,936,TOL,US,44,2010,2,6,1,P
671,0.0,14682.0,0.0,133.0,U7,I,U7,1,1,YXU,CA,936,YIP,US,43,2010,2,5,1,P
672,0.0,14959.0,0.0,317.0,U7,I,U7,1,1,CMI,US,41,YQG,CA,936,2010,4,12,1,P
673,0.0,15006.0,0.0,531.0,AMQ,I,AMQ,1,4,YHM,CA,936,PIA,US,41,2010,2,6,2,P
674,0.0,15380.0,0.0,989.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2010,1,1,2,G
675,0.0,15462.0,0.0,1181.0,U7,I,U7,1,1,YHM,CA,936,JZT,US,74,2010,4,10,3,P
676,0.0,15576.0,0.0,194.0,N8,D,MRQ,1,4,YHM,CA,936,YIP,US,43,2010,4,12,1,P
677,0.0,15809.0,0.0,318.0,U7,I,U7,1,1,YQG,CA,936,SDF,US,52,2010,4,12,1,P
678,0.0,15850.0,0.0,1241.0,L2,D,L2,1,1,YYT,CA,961,PHL,US,23,2010,3,9,3,P
679,0.0,15898.0,0.0,777.0,U7,I,U7,1,1,MEM,US,54,YHM,CA,936,2010,1,3,2,P
680,0.0,15972.0,0.0,1580.0,U7,I,U7,1,1,ELP,US,74,YXU,CA,936,2010,2,6,4,P
681,0.0,16055.0,0.0,565.0,AMQ,I,AMQ,1,4,HSV,US,51,YQG,CA,936,2010,2,6,2,P
682,0.0,16106.0,0.0,777.0,U7,I,U7,1,1,MEM,US,54,YHM,CA,936,2010,4,11,2,P
683,0.0,16290.0,0.0,1494.0,GFQ,I,GFQ,1,4,DRT,US,74,YKF,CA,936,2010,4,10,3,P
684,0.0,16340.0,0.0,1083.0,5X,D,5X,3,3,YVR,CA,906,ONT,US,91,2010,4,12,3,G
685,0.0,16565.0,0.0,2014.0,ABX,D,ABX,3,3,CVG,US,52,YVR,CA,906,2010,2,5,5,G
686,0.0,16722.0,0.0,397.0,U7,I,U7,1,1,YHM,CA,936,GYY,US,42,2010,4,11,1,P
687,0.0,16722.0,0.0,552.0,AMQ,I,AMQ,1,4,YHM,CA,936,TYS,US,54,2010,2,6,2,P
688,0.0,16739.0,0.0,565.0,U7,I,U7,1,1,HSV,US,51,YQG,CA,936,2010,2,6,2,P
689,0.0,16784.0,0.0,1707.0,GFQ,I,GFQ,1,4,OLS,US,81,YQG,CA,936,2010,4,10,4,P
690,0.0,16852.0,0.0,406.0,AMQ,I,AMQ,1,4,YHM,CA,936,IND,US,42,2010,2,6,1,P
691,0.0,16907.0,0.0,1999.0,5X,D,5X,3,3,SDF,US,52,YVR,CA,906,2010,1,1,4,G
692,0.0,16980.0,0.0,194.0,AMQ,I,AMQ,1,4,YHM,CA,936,YIP,US,43,2010,2,6,1,P
693,0.0,17010.0,0.0,1190.0,AMQ,I,AMQ,1,4,YVR,CA,906,GFK,US,66,2010,2,5,3,P
694,0.0,17201.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,2,4,3,P
695,0.0,17361.0,0.0,1034.0,FX,D,FX,3,3,YOW,CA,936,MEM,US,54,2010,4,10,3,G
696,0.0,17496.0,0.0,1475.0,GFQ,I,GFQ,1,4,ELP,US,74,YQG,CA,936,2010,3,8,3,P
697,0.0,17565.0,0.0,1905.0,L2,D,L2,1,1,ATL,US,34,YYT,CA,961,2010,3,9,4,P
698,0.0,17601.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,2,6,3,P
699,0.0,17691.0,0.0,503.0,U7,I,U7,1,1,HKY,US,36,YXU,CA,936,2010,4,12,2,P
700,0.0,17791.0,0.0,284.0,KLQ,I,KLQ,1,4,GRR,US,43,YHM,CA,936,2010,4,12,1,P
701,0.0,17807.0,0.0,777.0,U7,I,U7,1,1,MEM,US,54,YHM,CA,936,2010,1,1,2,P
702,0.0,17879.0,0.0,406.0,U7,I,U7,1,1,IND,US,42,YHM,CA,936,2010,4,10,1,P
703,0.0,18058.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,2,5,3,P
704,0.0,18203.0,0.0,377.0,ER,D,ER,2,2,CVG,US,52,YHM,CA,936,2010,1,2,1,P
705,0.0,18266.0,0.0,989.0,5X,D,5X,3,3,YWG,CA,926,SDF,US,52,2010,2,6,2,G
706,0.0,18351.0,0.0,377.0,ER,D,ER,2,2,YHM,CA,936,CVG,US,52,2010,3,9,1,P
707,0.0,18468.0,0.0,1475.0,AMQ,I,AMQ,1,4,ELP,US,74,YQG,CA,936,2010,4,11,3,P
708,0.0,18842.0,0.0,1376.0,GFQ,I,GFQ,1,4,LRD,US,74,YQG,CA,936,2010,4,12,3,P
709,0.0,18941.0,13801.0,127.0,FX,D,FX,3,3,YVR,CA,906,SEA,US,93,2010,3,9,1,G
710,0.0,18961.0,0.0,1548.0,FX,D,FX,3,3,YYC,CA,916,IND,US,42,2010,3,8,4,G
711,0.0,19052.0,0.0,814.0,AMQ,I,AMQ,1,4,YHM,CA,936,MCI,US,64,2010,2,5,2,P
712,0.0,19225.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,4,11,3,P
713,0.0,19258.0,2089.0,1999.0,5X,D,5X,3,3,SDF,US,52,YVR,CA,906,2010,4,11,4,G
714,0.0,19424.0,0.0,1641.0,U7,I,U7,1,1,ELP,US,74,YHM,CA,936,2010,2,6,4,P
715,0.0,20000.0,0.0,1941.0,L2,D,L2,1,1,YYC,CA,916,BFM,US,51,2010,1,1,4,P
716,0.0,20032.0,0.0,214.0,5X,D,5X,3,3,DTW,US,43,YYZ,CA,936,2010,2,5,1,G
717,0.0,20607.0,0.0,377.0,ABX,D,ABX,3,3,CVG,US,52,YHM,CA,936,2010,2,4,1,G
718,0.0,20696.0,0.0,377.0,ABX,D,ABX,3,3,YHM,CA,936,CVG,US,52,2010,3,7,1,P
719,0.0,20949.0,0.0,194.0,U7,I,U7,1,1,YIP,US,43,YHM,CA,936,2010,1,2,1,P
720,0.0,20985.0,0.0,1640.0,5X,D,5X,3,3,YYC,CA,916,SDF,US,52,2010,4,10,4,G
721,0.0,21387.0,0.0,194.0,U7,I,U7,1,1,YIP,US,43,YHM,CA,936,2010,2,5,1,P
722,0.0,21484.0,0.0,1058.0,U7,I,U7,1,1,SHV,US,72,YHM,CA,936,2010,2,5,3,P
723,0.0,21496.0,0.0,1641.0,U7,I,U7,1,1,YHM,CA,936,ELP,US,74,2010,4,10,4,P
724,0.0,21508.0,0.0,133.0,GFQ,I,GFQ,1,4,YIP,US,43,YXU,CA,936,2010,4,12,1,P
725,0.0,21828.0,0.0,1534.0,NC,D,NC,1,1,LRD,US,74,YHM,CA,936,2010,1,2,4,P
726,0.0,21852.0,1348.0,989.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2010,4,11,2,G
727,0.0,22062.0,0.0,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2010,2,6,4,G
728,0.0,22164.0,0.0,626.0,KLQ,I,KLQ,1,4,MEM,US,54,YQG,CA,936,2010,4,12,2,P
729,0.0,22319.0,0.0,377.0,ABX,D,ABX,3,3,CVG,US,52,YHM,CA,936,2010,2,5,1,P
730,0.0,22858.0,0.0,377.0,ER,D,ER,2,2,YHM,CA,936,CVG,US,52,2010,1,2,1,P
731,0.0,23898.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,4,12,3,P
732,0.0,24252.0,0.0,294.0,5V,D,3Z,1,1,FAI,US,1,YOC,CA,911,2010,4,10,1,P
733,0.0,24935.0,0.0,1494.0,U7,I,U7,1,1,DRT,US,74,YKF,CA,936,2010,3,9,3,P
734,0.0,25496.0,0.0,565.0,KLQ,D,KLQ,1,4,HSV,US,51,YQG,CA,936,2010,2,6,2,P
735,0.0,26286.0,0.0,406.0,5X,D,5X,3,3,YMX,CA,941,PHL,US,23,2010,2,4,1,G
736,0.0,27011.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,3,8,3,P
737,0.0,27092.0,0.0,194.0,U7,I,U7,1,1,YHM,CA,936,YIP,US,43,2010,4,12,1,P
738,0.0,27174.0,0.0,707.0,9S,I,9S,2,2,ORD,US,41,YWG,CA,926,2010,4,12,2,P
739,0.0,27628.0,0.0,3032.0,FX,D,FX,3,3,YYZ,CA,936,ANC,US,1,2010,2,6,7,G
740,0.0,27642.0,0.0,1085.0,AMQ,I,AMQ,1,4,OKC,US,73,YHM,CA,936,2010,1,2,3,P
741,0.0,27734.0,0.0,127.0,EM,D,EM,1,5,YVR,CA,906,SEA,US,93,2010,4,12,1,G
742,0.0,27734.0,0.0,127.0,FX,D,FX,3,3,YVR,CA,906,SEA,US,93,2010,4,12,1,G
743,0.0,28226.0,0.0,1376.0,U7,I,U7,1,1,LRD,US,74,YQG,CA,936,2010,4,12,3,P
744,0.0,28351.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,4,10,3,P
745,0.0,28445.0,0.0,406.0,GFQ,I,GFQ,1,4,IND,US,42,YHM,CA,936,2010,4,10,1,P
746,0.0,28523.0,0.0,1536.0,L2,D,L2,1,1,YYT,CA,961,DTW,US,43,2010,2,4,4,P
747,0.0,28812.0,0.0,1376.0,KLQ,D,KLQ,1,4,LRD,US,74,YQG,CA,936,2010,3,8,3,P
748,0.0,28847.0,0.0,648.0,FX,D,FX,3,3,YMX,CA,941,FWA,US,42,2010,3,7,2,G
749,0.0,29060.0,0.0,1392.0,U7,I,U7,1,1,SAT,US,74,YHM,CA,936,2010,2,5,3,P
750,0.0,31822.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,2,4,1,G
751,0.0,32120.0,0.0,1534.0,U7,I,U7,1,1,LRD,US,74,YHM,CA,936,2010,1,3,4,P
752,0.0,32210.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,4,12,1,G
753,0.0,32287.0,0.0,379.0,5X,D,5X,3,3,BDL,US,11,YHM,CA,936,2010,1,3,1,G
754,0.0,32345.0,0.0,284.0,U7,I,U7,1,1,GRR,US,43,YHM,CA,936,2010,4,12,1,P
755,0.0,32744.0,0.0,598.0,ABX,D,ABX,3,3,JFK,US,22,YHZ,CA,951,2010,2,6,2,P
756,0.0,32842.0,0.0,808.0,FX,D,FX,3,3,GFK,US,66,YEG,CA,916,2010,1,1,2,G
757,0.0,32993.0,0.0,377.0,ABX,D,ABX,3,3,CVG,US,52,YHM,CA,936,2010,3,7,1,P
758,0.0,33161.0,0.0,439.0,FX,D,FX,3,3,IND,US,42,YYZ,CA,936,2010,4,11,1,G
759,0.0,34225.0,0.0,1640.0,5X,D,5X,3,3,YYC,CA,916,SDF,US,52,2010,2,6,4,G
760,0.0,34566.0,0.0,3032.0,FX,D,FX,3,3,YYZ,CA,936,ANC,US,1,2010,3,7,7,G
761,0.0,35233.0,0.0,377.0,ER,D,ER,2,2,CVG,US,52,YHM,CA,936,2010,2,5,1,P
762,0.0,35787.0,0.0,194.0,U7,I,U7,1,1,YIP,US,43,YHM,CA,936,2010,4,12,1,P
763,0.0,35945.0,0.0,377.0,ER,D,ER,2,2,CVG,US,52,YHM,CA,936,2010,3,9,1,P
764,0.0,36402.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,4,12,1,G
765,0.0,36825.0,0.0,194.0,GFQ,I,GFQ,1,4,YIP,US,43,YHM,CA,936,2010,4,12,1,P
766,0.0,37167.0,0.0,238.0,U7,I,U7,1,1,YHM,CA,936,LAN,US,43,2010,4,12,1,P
767,0.0,37205.0,0.0,1232.0,KLQ,I,KLQ,1,4,SAT,US,74,YQG,CA,936,2010,2,6,3,P
768,0.0,37332.0,0.0,989.0,GFQ,I,GFQ,1,4,YWG,CA,926,SDF,US,52,2010,4,12,2,P
769,0.0,38669.0,0.0,414.0,FX,D,FX,3,3,GTF,US,84,YEG,CA,916,2010,1,2,1,G
770,0.0,38789.0,0.0,1385.0,9S,I,9S,2,2,ORD,US,41,YYC,CA,916,2010,3,7,3,P
771,0.0,38814.0,0.0,127.0,EM,D,EM,1,5,YVR,CA,906,SEA,US,93,2010,4,10,1,G
772,0.0,38814.0,25052.0,127.0,FX,D,FX,3,3,YVR,CA,906,SEA,US,93,2010,4,10,1,G
773,0.0,41375.0,3253.0,135.0,FX,D,FX,3,3,YWG,CA,926,GFK,US,66,2010,2,4,1,G
774,0.0,41636.0,0.0,1534.0,U7,I,U7,1,1,LRD,US,74,YHM,CA,936,2010,1,1,4,P
775,0.0,41983.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,1,2,2,G
776,0.0,41987.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,1,3,1,G
777,0.0,42140.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,1,1,1,G
778,0.0,42279.0,0.0,989.0,5X,D,5X,3,3,YWG,CA,926,SDF,US,52,2010,1,2,2,G
779,0.0,42381.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,2,6,2,G
780,0.0,42647.0,1840.0,1999.0,5X,D,5X,3,3,SDF,US,52,YVR,CA,906,2010,3,9,4,G
781,0.0,42776.0,0.0,226.0,PT (1),I,PT,1,1,TOL,US,44,YHM,CA,936,2010,2,4,1,P
782,0.0,42837.0,0.0,1414.0,PRQ,I,PRQ,1,1,YMX,CA,941,MIA,US,33,2010,1,3,3,P
783,0.0,43810.0,0.0,1385.0,5X,D,5X,3,3,ORD,US,41,YYC,CA,916,2010,3,7,3,G
784,0.0,43871.0,1004.0,989.0,5X,D,5X,3,3,SDF,US,52,YWG,CA,926,2010,4,12,2,G
785,0.0,44126.0,0.0,1999.0,5X,D,5X,3,3,SDF,US,52,YVR,CA,906,2010,3,7,4,G
786,0.0,44500.0,0.0,565.0,L2,D,L2,1,1,BIL,US,84,YEG,CA,916,2010,1,2,2,P
787,0.0,45123.0,0.0,1475.0,KLQ,D,KLQ,1,4,ELP,US,74,YQG,CA,936,2010,3,9,3,P
788,0.0,45304.0,0.0,127.0,EM,D,EM,1,5,YVR,CA,906,SEA,US,93,2010,4,11,1,G
789,0.0,45304.0,44695.0,127.0,FX,D,FX,3,3,YVR,CA,906,SEA,US,93,2010,4,11,1,G
790,0.0,45986.0,46469.0,1632.0,FX,D,FX,3,3,YYC,CA,916,MEM,US,54,2010,3,9,4,G
791,0.0,46205.0,1908.0,1640.0,5X,D,5X,3,3,SDF,US,52,YYC,CA,916,2010,4,10,4,G
792,0.0,46220.0,0.0,127.0,5X,D,5X,3,3,SEA,US,93,YVR,CA,906,2010,1,2,1,G
793,0.0,46354.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,1,1,2,G
794,0.0,47857.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,2,4,1,G
795,0.0,47922.0,0.0,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2010,4,11,4,G
796,0.0,50087.0,0.0,598.0,ABX,D,ABX,3,3,JFK,US,22,YHZ,CA,951,2010,4,11,2,P
797,0.0,50335.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,3,8,1,G
798,0.0,50351.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,2,4,2,G
799,0.0,50468.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,3,8,2,G
800,0.0,51549.0,0.0,377.0,ER,D,ER,2,2,YHM,CA,936,CVG,US,52,2010,4,11,1,P
801,0.0,51934.0,0.0,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2010,3,7,4,G
802,0.0,53061.0,0.0,203.0,5X,D,5X,3,3,ALB,US,22,YMX,CA,941,2010,3,8,1,G
803,0.0,53588.0,0.0,122.0,ABX,D,ABX,3,3,YVR,CA,906,BFI,US,93,2010,1,1,1,G
804,0.0,53596.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,4,11,1,G
805,0.0,53610.0,0.0,2911.0,N8,D,MRQ,1,4,YQX,CA,961,ELP,US,74,2010,4,11,6,P
806,0.0,53920.0,0.0,122.0,ABX,D,ABX,3,3,YVR,CA,906,BFI,US,93,2010,2,5,1,G
807,0.0,54031.0,0.0,226.0,PT (1),I,PT,1,1,YHM,CA,936,TOL,US,44,2010,2,5,1,P
808,0.0,54148.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,3,9,1,G
809,0.0,54390.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,3,9,1,G
810,0.0,54660.0,0.0,597.0,5X,D,5X,3,3,YWG,CA,926,OMA,US,65,2010,4,11,2,G
811,0.0,54867.0,0.0,226.0,PT (1),I,PT,1,1,YHM,CA,936,TOL,US,44,2010,2,4,1,P
812,0.0,54904.0,0.0,224.0,FX,D,FX,3,3,YOW,CA,936,BUF,US,22,2010,3,8,1,G
813,0.0,54980.0,0.0,224.0,FX,D,FX,3,3,BUF,US,22,YOW,CA,936,2010,2,6,1,G
814,0.0,55557.0,0.0,1414.0,PRQ,I,PRQ,1,1,YMX,CA,941,MIA,US,33,2010,2,4,3,P
815,0.0,56160.0,0.0,375.0,GFQ,I,GFQ,1,4,PSK,US,38,YQG,CA,936,2010,4,11,1,P
816,0.0,57647.0,0.0,2014.0,ABX,D,ABX,3,3,YVR,CA,906,CVG,US,52,2010,2,4,5,G
817,0.0,57658.0,0.0,3032.0,FX,D,FX,3,3,YYZ,CA,936,ANC,US,1,2010,3,9,7,G
818,0.0,58153.0,0.0,1234.0,8C,A,8C,2,2,YYZ,CA,936,MIA,US,33,2010,4,12,3,P
819,0.0,58404.0,0.0,2500.0,8C,A,8C,2,2,YQX,CA,961,IAH,US,74,2010,2,5,6,P
820,0.0,58427.0,0.0,3032.0,FX,D,FX,3,3,YYZ,CA,936,ANC,US,1,2010,4,10,7,G
821,0.0,59973.0,2562.0,135.0,FX,D,FX,3,3,YWG,CA,926,GFK,US,66,2010,2,6,1,G
822,0.0,60002.0,0.0,1534.0,KLQ,D,KLQ,1,4,LRD,US,74,YHM,CA,936,2010,2,6,4,P
823,0.0,60366.0,0.0,194.0,GFQ,I,GFQ,1,4,YHM,CA,936,YIP,US,43,2010,4,12,1,P
824,0.0,62233.0,0.0,1640.0,5X,D,5X,3,3,YYC,CA,916,SDF,US,52,2010,4,12,4,G
825,0.0,62612.0,0.0,3032.0,FX,D,FX,3,3,YYZ,CA,936,ANC,US,1,2010,3,8,7,G
826,0.0,62730.0,0.0,1999.0,5X,D,5X,3,3,YVR,CA,906,SDF,US,52,2010,4,12,4,G
