DISTANCE,UNIQUE_CARRIER,ORIGIN,ORIGIN_WAC,DEST,DEST_WAC,YEAR,MONTH,CLASS
7.470224135899966,20,101,74,397,906,2012,7,0
7.258412150595307,66,276,41,338,916,2013,5,0
5.981414211254481,29,249,63,398,926,2013,2,0
7.016609683894219,58,459,906,90,82,2015,4,0
7.090076835776092,20,101,74,412,936,2017,3,0
5.855071922202427,18,475,936,111,21,2012,5,0
7.214504414151143,83,396,916,171,91,2015,6,0
5.846438775057725,66,475,936,150,38,2012,9,0
5.3706380281276624,40,475,936,98,43,2015,5,0
7.258412150595307,66,396,916,232,41,2012,7,0
5.723585101952381,17,475,936,70,44,2010,8,0
4.852030263919617,38,335,93,397,906,2018,3,1
6.484635235635252,84,350,64,412,936,2014,4,0
7.0587581525186645,71,474,961,111,21,2013,3,0
7.027314514039777,1,464,921,232,41,2011,9,2
6.919683849847411,34,108,43,350,951,2011,7,0
7.155396301896734,83,179,74,412,936,2015,6,0
6.9865664594064265,58,201,91,397,906,2017,3,0
7.247792581767846,20,231,33,395,941,2016,11,0
6.78105762593618,58,276,41,375,941,2011,11,0
6.664409020350408,58,460,926,90,82,2017,6,0
6.580639137284949,29,345,87,407,916,2018,5,0
6.958448393297656,29,470,916,212,63,2012,7,0
6.618738983517219,34,457,941,232,41,2015,2,0
7.327123292259293,71,107,61,397,906,2013,1,0
6.802394763324311,71,99,82,407,916,2017,7,0
7.234177179749849,58,276,41,407,916,2014,7,0
7.258412150595307,58,276,41,338,916,2014,1,0
6.089044875446846,17,108,43,368,936,2012,2,0
7.007600613951853,48,6,73,347,936,2014,6,3
6.115892125483034,64,470,916,284,93,2010,10,0
4.820281565605037,45,481,906,166,93,2010,9,0
7.111512116496157,20,470,916,244,81,2016,2,0
6.486160788944089,25,276,41,368,936,2011,3,0
4.919980925828125,38,460,926,129,66,2013,9,1
6.677083461247136,13,333,52,363,941,2018,1,1
5.8522024797744745,30,475,936,243,23,2016,11,2
7.795646536334594,71,126,21,397,906,2013,12,0
6.638567789166521,58,338,91,409,906,2018,1,0
6.393590753950631,40,209,22,350,951,2015,4,0
5.513428746164983,41,184,42,376,936,2011,6,3
5.717027701406222,30,55,22,395,941,2013,11,2
7.337587743538596,30,474,961,98,43,2013,5,0
6.563855526532128,58,460,926,232,41,2014,1,0
6.220590170099739,84,277,38,412,936,2013,2,0
6.62273632394984,80,428,936,68,36,2011,11,0
7.016609683894219,72,459,906,90,82,2010,2,0
7.336285660021297,12,214,74,347,936,2018,2,3
6.48768401848461,58,249,63,381,921,2015,5,0
6.99117688712121,58,396,916,212,63,2016,2,0
5.783825182329737,65,209,22,395,941,2014,3,0
6.395261598115449,20,409,951,163,22,2016,12,0
7.862497197230545,71,459,906,309,33,2016,9,0
6.594413459749778,58,441,921,90,82,2012,8,0
4.852030263919617,29,459,906,284,93,2017,12,0
5.529429087511423,64,459,906,240,92,2011,9,0
6.898714534329988,13,333,52,398,926,2017,10,1
6.39024066706535,17,319,38,368,936,2010,7,0
7.5310163320779155,66,457,941,2,86,2012,5,0
6.689599269178967,85,74,36,395,941,2015,9,0
7.115582126184454,71,293,81,397,906,2013,3,0
6.274762021241939,65,457,941,98,43,2014,6,0
5.231108616854587,70,108,43,347,936,2015,2,3
5.529429087511423,64,459,906,240,92,2018,4,0
6.089044875446846,3,184,42,412,936,2017,5,2
6.993932975223189,38,460,926,193,54,2010,7,1
6.927557906278317,84,99,82,338,916,2017,2,0
7.459338895220296,82,326,74,395,941,2015,1,2
5.393627546352362,64,417,906,284,93,2017,1,0
6.07993319509559,84,276,41,412,936,2018,3,0
7.538494999413465,20,459,906,277,74,2018,4,0
5.8805329864007,53,475,936,175,22,2017,12,0
7.415776975415394,30,345,87,412,936,2018,8,0
5.030437921392435,45,196,93,372,906,2015,8,2
6.025865973825314,17,91,52,412,936,2011,7,0
5.934894195619588,33,91,52,347,936,2010,11,3
5.762051382780177,70,166,43,347,936,2015,6,3
6.897704943128636,13,333,52,398,926,2011,1,1
6.274762021241939,17,457,941,98,43,2014,4,0
7.7651449029361315,72,365,33,338,916,2011,1,0
7.322510433997394,53,101,74,395,941,2018,4,0
7.631431664576906,20,475,936,284,93,2011,1,0
6.677083461247136,13,423,941,283,52,2013,9,1
7.336285660021297,70,406,936,182,74,2018,2,3
7.016609683894219,71,99,82,397,906,2010,11,0
6.594413459749778,58,99,82,381,921,2013,8,0
7.182352111885263,58,99,82,412,936,2017,12,0
5.8522024797744745,38,475,936,111,21,2010,6,1
6.968850378341948,58,237,41,401,921,2011,10,0
7.322510433997394,53,457,941,92,74,2017,8,0
5.978885764901122,13,249,63,398,926,2011,6,1
6.664409020350408,1,460,926,90,82,2017,3,2
6.309918278226516,41,58,52,347,936,2012,10,3
6.194405391104672,1,177,38,395,941,2015,11,2
5.214935757608986,45,79,906,166,93,2014,7,0
4.672828834461906,18,475,936,272,22,2010,11,0
6.118097198041348,64,335,93,407,916,2014,9,0
4.859812404361672,45,212,93,418,906,2017,8,2
6.416732282512326,42,457,941,134,43,2010,4,2
7.322510433997394,53,101,74,395,941,2018,5,0
5.934894195619588,85,291,23,368,936,2014,11,0
7.111512116496157,20,470,916,244,81,2015,8,0
7.1180162044653335,61,231,33,412,936,2012,12,3
4.812184355372417,13,459,906,34,93,2010,12,1
6.80128303447162,58,470,916,90,82,2012,6,0
6.6240652277998935,70,466,936,189,64,2018,8,3
6.68586094706836,71,459,906,286,91,2010,8,0
6.194405391104672,30,177,38,395,941,2016,9,2
6.682108597449809,58,345,87,397,906,2010,2,0
6.395261598115449,53,409,951,163,22,2011,1,0
7.473069088032197,1,396,916,46,54,2016,3,2
4.852030263919617,58,335,93,397,906,2014,8,0
6.56244409369372,30,276,41,398,926,2010,2,0
6.85751406254539,17,457,941,212,63,2018,11,0
6.419994928147142,34,409,951,111,21,2015,3,0
7.501634457883413,58,396,916,277,74,2011,5,0
5.43372200355424,45,359,93,346,906,2011,8,2
6.92951677076365,17,475,936,153,62,2011,8,0
5.981414211254481,58,460,926,212,63,2015,10,0
7.344072850573066,23,52,74,347,936,2015,11,3
5.905361848054571,17,191,22,412,936,2017,9,0
4.852030263919617,58,335,93,397,906,2017,7,0
6.580639137284949,58,345,87,407,916,2013,6,0
5.8522024797744745,82,291,23,412,936,2016,8,2
6.994849985833071,38,460,926,193,54,2014,3,1
7.10085190894405,58,210,91,407,916,2010,7,0
5.802118375377063,80,457,941,111,21,2011,4,0
6.419994928147142,66,126,21,350,951,2012,11,0
6.927557906278317,71,338,91,407,916,2016,3,0
6.9167150203536085,72,470,916,224,91,2014,5,0
6.57507584059962,34,428,936,283,52,2012,2,0
6.606650186198215,34,475,936,15,34,2011,5,0
6.541029999189903,85,409,951,243,23,2014,9,0
6.85751406254539,17,457,941,212,63,2016,7,0
7.059617628291383,58,338,91,338,916,2013,3,0
6.682108597449809,58,459,906,292,87,2018,2,0
5.981414211254481,58,460,926,212,63,2017,2,0
6.3784261836515865,34,475,936,68,36,2012,2,0
6.507277712385012,65,436,941,98,43,2013,8,0
5.424950017481403,45,28,906,166,93,2014,7,0
6.089044875446846,38,475,936,157,42,2012,2,1
7.090909822079984,20,101,74,412,936,2010,5,0
5.720311776607412,58,249,63,382,936,2010,7,0
6.194405391104672,66,177,38,395,941,2013,12,0
7.368339686311381,83,457,941,152,74,2015,1,0
5.981414211254481,30,249,63,398,926,2015,9,2
6.025865973825314,17,475,936,83,52,2013,11,0
6.035481432524756,84,5,21,395,941,2015,3,2
7.122866658599083,66,409,951,232,41,2012,5,0
6.680854678790215,58,249,63,401,921,2014,10,0
7.115582126184454,72,293,81,397,906,2014,5,0
6.486160788944089,34,428,936,232,41,2012,5,0
7.586803535162581,71,459,906,152,74,2016,8,0
6.62273632394984,85,428,936,68,36,2011,8,0
7.617267813628347,30,313,36,407,916,2010,8,0
5.805134968916488,84,457,941,111,21,2015,12,0
5.905361848054571,40,475,936,163,22,2014,11,0
6.75343791859778,58,464,921,90,82,2014,2,0
6.9865664594064265,3,459,906,171,91,2016,12,2
7.182352111885263,58,99,82,412,936,2016,5,0
7.126890808898808,34,457,941,318,33,2010,4,0
7.787796878181171,71,459,906,243,23,2018,8,0
6.99117688712121,30,249,63,338,916,2013,11,0
6.511745329644728,1,313,36,368,936,2015,3,2
8.465689348549121,54,454,936,144,2,2011,7,3
5.3706380281276624,58,475,936,98,43,2016,8,0
6.618738983517219,25,457,941,232,41,2015,11,0
7.415776975415394,30,345,87,412,936,2017,7,0
5.978885764901122,85,457,941,243,23,2010,4,0
7.10002716662926,47,409,951,62,37,2018,1,3
5.83773044716594,70,406,936,280,42,2016,1,3
5.472270673671475,48,199,43,347,936,2012,10,3
5.855071922202427,66,475,936,111,21,2015,6,0
5.981414211254481,58,249,63,398,926,2014,8,0
6.580639137284949,58,345,87,407,916,2018,1,0
6.095824562432225,34,436,941,111,21,2012,11,0
5.293304824724492,45,196,93,330,906,2012,8,0
5.855071922202427,84,126,21,412,936,2014,1,0
5.905361848054571,17,191,22,412,936,2016,3,0
5.934894195619588,85,291,23,368,936,2013,2,0
6.068425588244111,70,207,52,347,936,2014,11,3
7.67693714581808,71,325,91,412,936,2012,6,0
5.8522024797744745,14,59,35,412,936,2014,6,2
5.981414211254481,29,249,63,398,926,2016,1,0
6.68586094706836,71,459,906,286,91,2012,5,0
5.3706380281276624,34,108,43,412,936,2016,5,0
5.783825182329737,53,209,22,395,941,2014,12,0
7.685703061234547,20,475,936,171,91,2018,3,0
6.415096959171596,9,459,906,56,84,2017,8,2
7.155396301896734,58,179,74,412,936,2016,5,0
7.484930283289661,66,251,72,350,951,2012,4,0
5.793013608384144,17,209,22,368,936,2018,12,0
5.267858159063328,27,72,44,412,936,2012,11,0
6.082218910376446,53,276,41,412,936,2011,2,0
6.740519359606223,66,272,65,412,936,2012,3,0
5.796057750765372,84,428,936,111,21,2015,2,0
5.823045895483019,42,428,936,124,22,2018,12,2
5.805134968916488,84,126,21,395,941,2016,10,0
6.208590026096629,13,475,936,283,52,2012,6,1
7.336285660021297,48,214,74,347,936,2017,3,3
6.652863029353347,17,428,936,183,45,2010,12,0
5.783825182329737,66,209,22,395,941,2015,9,0
5.934894195619588,85,291,23,368,936,2012,10,0
7.329093736246592,20,470,916,92,74,2014,11,0
6.371611847231857,48,161,37,347,936,2014,12,2
6.618738983517219,28,276,41,395,941,2011,9,2
5.8944028342648505,58,464,921,206,66,2018,5,0
6.927557906278317,58,99,82,338,916,2011,4,0
7.3987862754199485,38,225,54,407,916,2017,3,1
7.182352111885263,58,475,936,90,82,2014,1,0
6.1092475827643655,25,177,38,368,936,2015,3,0
6.520621127558696,71,249,63,412,936,2015,6,0
4.859812404361672,45,36,93,329,906,2014,7,0
7.182352111885263,40,99,82,412,936,2014,12,0
6.606650186198215,34,18,34,412,936,2011,10,0
6.618738983517219,1,276,41,395,941,2016,1,2
5.2832037287379885,45,27,906,166,93,2015,8,2
5.796057750765372,34,428,936,111,21,2018,11,0
7.090076835776092,20,101,74,412,936,2015,5,0
6.190315405853148,85,457,941,89,38,2013,5,0
6.22455842927536,34,409,951,32,11,2016,7,0
6.486160788944089,23,362,54,403,936,2016,6,3
6.073044534100405,66,436,941,175,22,2015,12,0
4.852030263919617,64,335,93,397,906,2018,9,0
6.638567789166521,58,338,91,409,906,2010,7,0
5.849324779946859,3,357,21,412,936,2016,9,2
6.459904454377535,80,436,941,65,44,2010,6,0
7.234177179749849,53,470,916,232,41,2010,6,0
7.005789019253503,84,181,81,407,916,2014,1,2
7.398174092970465,38,225,54,407,916,2010,7,1
7.475905969367397,71,276,41,397,906,2016,9,0
6.837332814685591,34,18,34,368,936,2015,1,0
6.025865973825314,34,475,936,83,52,2010,4,0
7.795646536334594,71,126,21,397,906,2014,8,0
6.089044875446846,17,428,936,98,43,2012,9,0
6.821107472256465,84,475,936,162,33,2017,10,0
6.025865973825314,17,475,936,83,52,2015,10,0
6.115892125483034,64,470,916,284,93,2011,9,0
7.470224135899966,20,459,906,92,74,2014,5,0
7.8399193600125825,20,338,91,395,941,2011,2,0
6.194405391104672,66,177,38,395,941,2012,7,0
6.190315405853148,66,97,38,395,941,2013,9,0
5.8522024797744745,18,475,936,55,35,2011,12,0
4.30406509320417,45,461,906,180,93,2014,5,0
6.408528791059498,48,406,936,207,54,2013,11,3
5.869296913133774,34,466,936,232,41,2016,6,0
7.612336837167746,71,470,916,111,21,2018,6,0
6.1092475827643655,83,428,936,150,38,2017,3,0
7.552762084214147,66,18,34,411,961,2014,12,0
7.612336837167746,72,126,21,407,916,2011,8,0
5.41610040220442,38,55,22,368,936,2015,10,1
6.486160788944089,34,276,41,368,936,2018,1,0
6.07993319509559,84,276,41,412,936,2016,8,0
6.802394763324311,71,470,916,90,82,2015,5,0
7.182352111885263,40,475,936,90,82,2013,5,0
7.679251425953058,72,296,23,397,906,2014,8,0
7.01571242048723,38,423,941,193,54,2016,8,1
7.155396301896734,58,179,74,412,936,2014,11,0
7.181591944611865,71,142,67,397,906,2012,3,0
7.182352111885263,40,99,82,412,936,2016,2,0
6.946975992135418,83,470,916,170,85,2010,6,0
5.783825182329737,40,457,941,175,22,2015,11,0
6.606650186198215,34,18,34,412,936,2018,1,0
6.520621127558696,58,249,63,412,936,2018,6,0
6.194405391104672,71,177,38,395,941,2013,10,0
7.83002808253384,71,50,13,397,906,2011,12,0
7.415776975415394,30,475,936,292,87,2016,7,0
7.158513997329321,68,460,926,111,21,2018,11,2
7.537430036586509,71,475,936,244,81,2015,9,0
6.56244409369372,58,460,926,232,41,2010,1,0
7.677400430514807,20,475,936,294,91,2010,3,0
5.805134968916488,66,457,941,111,21,2014,6,0
6.919683849847411,34,409,951,98,43,2011,7,0
6.946975992135418,72,470,916,170,85,2011,4,0
5.3706380281276624,40,108,43,412,936,2018,6,0
5.3230099791384085,45,212,93,31,906,2014,7,2
7.203405521083095,58,475,936,78,82,2011,11,0
6.025865973825314,34,91,52,412,936,2010,2,0
6.194405391104672,40,457,941,150,38,2010,10,0
7.166265974133638,58,302,91,381,921,2012,2,0
4.30406509320417,45,212,93,399,906,2018,4,0
6.689599269178967,84,457,941,68,36,2011,8,0
7.115582126184454,20,293,81,397,906,2017,3,0
7.83002808253384,72,459,906,48,13,2014,12,0
5.971261839790462,84,475,936,4,21,2013,10,2
6.618738983517219,25,276,41,395,941,2018,11,0
6.85751406254539,17,249,63,395,941,2017,9,0
6.419994928147142,34,409,951,111,21,2016,1,0
5.176149732573829,45,453,906,180,93,2014,8,2
6.025865973825314,57,91,52,412,936,2010,4,0
6.689599269178967,85,74,36,395,941,2013,2,0
6.618738983517219,34,276,41,395,941,2018,8,0
7.247792581767846,20,231,33,395,941,2018,2,0
5.934894195619588,14,91,52,347,936,2014,1,3
7.0587581525186645,66,126,21,411,961,2011,6,0
6.118097198041348,29,335,93,407,916,2018,4,0
7.329093736246592,20,470,916,92,74,2011,5,0
6.520621127558696,30,249,63,412,936,2018,8,0
6.20455776256869,80,457,941,65,44,2010,6,0
6.878326468291325,84,457,941,297,64,2012,2,0
6.594413459749778,58,441,921,90,82,2011,3,0
6.3784261836515865,85,74,36,412,936,2010,9,0
6.70073110954781,57,225,54,412,936,2011,1,0
5.3706380281276624,34,475,936,98,43,2011,10,0
7.673223121121708,48,210,91,347,936,2012,2,3
7.434847875211999,58,18,34,401,921,2011,8,0
5.981414211254481,13,249,63,398,926,2018,2,1
6.958448393297656,29,470,916,212,63,2011,7,0
6.80128303447162,71,470,916,90,82,2012,8,0
5.8522024797744745,80,126,21,412,936,2010,8,0
7.442492722794441,38,396,916,193,54,2010,3,1
7.475905969367397,20,459,906,232,41,2018,9,0
8.156223323194624,75,409,951,10,1,2018,9,1
5.3706380281276624,57,475,936,98,43,2010,6,0
6.741700694652055,57,475,936,229,65,2010,4,0
5.834810737062605,0,169,22,393,936,2016,9,2
6.927557906278317,58,338,91,407,916,2017,6,0
6.911747300251674,20,475,936,311,73,2016,6,0
7.016609683894219,53,269,73,412,936,2015,12,0
4.30406509320417,45,212,93,399,906,2010,8,0
6.089044875446846,38,475,936,157,42,2015,3,1
5.811140992976701,0,238,21,412,936,2011,2,2
7.01301578963963,30,251,72,412,936,2016,3,2
6.85751406254539,40,457,941,212,63,2017,1,0
5.8522024797744745,30,475,936,243,23,2012,6,2
5.846438775057725,84,475,936,150,38,2013,2,0
5.971261839790462,84,475,936,4,21,2013,7,2
7.0587581525186645,34,126,21,411,961,2012,4,0
6.802394763324311,71,99,82,407,916,2018,3,0
5.805134968916488,34,126,21,395,941,2018,8,0
6.741700694652055,71,475,936,229,65,2011,6,0
7.122866658599083,66,409,951,232,41,2010,6,0
6.208590026096629,13,333,52,412,936,2014,9,1
7.207118856207756,66,396,916,204,41,2012,8,0
7.080867896690782,58,470,916,279,91,2011,11,0
7.596392304064196,23,59,35,338,916,2011,3,3
7.226209010100671,20,293,81,338,916,2015,10,0
7.475905969367397,71,459,906,232,41,2010,8,0
6.99117688712121,17,396,916,212,63,2012,8,0
6.419994928147142,34,126,21,350,951,2016,5,0
6.246106765481563,85,291,23,375,941,2012,7,0
6.1092475827643655,66,428,936,150,38,2013,7,0
6.486160788944089,34,428,936,232,41,2013,7,0
5.783825182329737,53,457,941,175,22,2013,5,0
6.677083461247136,13,333,52,363,941,2011,4,1
7.76004068088038,71,177,38,397,906,2015,12,0
5.236441962829949,45,383,906,180,93,2010,8,2
7.247792581767846,20,231,33,395,941,2012,11,0
6.208590026096629,13,333,52,412,936,2018,10,1
6.99117688712121,30,396,916,212,63,2014,10,0
4.30406509320417,45,212,93,399,906,2010,8,2
6.566672429803241,48,91,52,363,941,2017,12,3
6.99117688712121,30,249,63,338,916,2014,2,2
5.817111159963204,70,466,936,139,42,2012,10,3
5.981414211254481,29,249,63,398,926,2012,9,0
5.846438775057725,66,475,936,150,38,2011,10,0
6.115892125483034,64,470,916,284,93,2013,7,0
7.586803535162581,28,179,74,397,906,2010,5,0
7.586803535162581,71,179,74,397,906,2015,8,0
3.6375861597263857,45,472,906,67,93,2014,2,2
5.267858159063328,27,475,936,65,44,2013,6,0
7.071573364211532,71,459,906,276,91,2018,8,0
7.0587581525186645,80,126,21,411,961,2011,2,0
7.213768308118642,66,409,951,15,34,2012,5,0
6.821107472256465,85,190,33,412,936,2014,3,0
6.395261598115449,16,191,22,350,951,2011,10,3
6.85751406254539,34,249,63,395,941,2017,5,0
5.459585514144159,70,437,936,139,42,2015,10,3
7.089243155027514,58,419,916,90,82,2014,4,0
6.580639137284949,58,345,87,407,916,2013,11,0
7.236339342754344,20,470,916,104,74,2010,2,0
5.796057750765372,84,428,936,111,21,2016,9,0
7.573017256052546,38,459,906,193,54,2017,8,1
7.102499355774649,20,475,936,119,33,2010,6,0
4.812184355372417,21,459,906,34,93,2013,6,1
5.855071922202427,34,475,936,111,21,2018,7,0
5.981414211254481,30,249,63,398,926,2018,4,2
6.486160788944089,19,233,45,398,926,2017,10,3
5.8522024797744745,30,59,35,412,936,2011,9,2
6.80128303447162,71,470,916,90,82,2012,11,0
5.958424693029782,9,357,21,387,941,2018,8,2
6.008813185442595,42,296,23,368,936,2010,4,2
6.682108597449809,34,457,941,283,52,2012,1,0
5.981414211254481,30,249,63,398,926,2017,2,2
6.902742737158593,34,457,941,15,34,2016,8,0
5.796057750765372,34,126,21,368,936,2014,11,0
6.194405391104672,18,457,941,150,38,2010,12,0
6.99117688712121,81,396,916,212,63,2010,4,0
6.1092475827643655,83,177,38,368,936,2018,11,0
6.419994928147142,18,126,21,350,951,2010,10,0
6.07993319509559,34,276,41,412,936,2014,11,0
5.407171771460119,84,475,936,247,23,2014,12,0
6.570882962339584,85,313,36,395,941,2014,1,0
7.442492722794441,38,396,916,193,54,2017,3,1
7.785720896534624,71,315,38,397,906,2012,4,0
6.680854678790215,30,464,921,212,63,2015,9,0
7.525639975041535,48,179,74,338,916,2012,10,3
5.846438775057725,58,475,936,150,38,2014,7,0
6.679599185844383,29,249,63,401,921,2011,1,0
5.393627546352362,64,335,93,358,906,2011,11,0
7.071573364211532,71,459,906,276,91,2013,8,0
7.115582126184454,71,459,906,244,81,2015,8,0
5.981414211254481,30,460,926,212,63,2017,3,2
5.8522024797744745,38,475,936,111,21,2010,12,1
6.520621127558696,17,475,936,212,63,2015,12,0
7.769378609513984,71,459,906,89,38,2012,9,0
7.466227556215481,28,179,74,407,916,2010,5,0
6.520621127558696,58,475,936,212,63,2015,6,0
6.082218910376446,20,475,936,232,41,2010,7,0
6.78105762593618,34,436,941,232,41,2012,2,0
5.998936561946683,51,475,936,185,44,2017,8,2
7.215239978730097,71,21,74,412,936,2015,7,0
5.820082930352362,0,204,21,393,936,2012,4,2
6.118097198041348,64,470,916,284,93,2017,1,0
5.924255797414532,0,169,22,390,941,2011,7,2
6.089044875446846,38,475,936,157,42,2017,4,1
5.796057750765372,34,428,936,111,21,2015,6,0
7.621684998724611,71,48,54,397,906,2016,7,0
4.59511985013459,64,472,906,284,93,2012,3,0
7.586803535162581,72,459,906,152,74,2013,2,0
5.700443573390687,45,403,906,166,93,2011,7,0
6.486160788944089,58,276,41,368,936,2017,7,0
6.543911845564792,23,406,936,147,51,2010,6,3
7.234177179749849,58,470,916,232,41,2018,12,0
6.85751406254539,34,249,63,395,941,2016,9,0
7.182352111885263,66,475,936,90,82,2014,6,0
7.270312886079025,30,459,906,212,63,2017,6,0
6.8679744089702925,13,142,67,407,916,2016,6,1
6.089044875446846,17,428,936,98,43,2017,4,0
6.958448393297656,30,470,916,212,63,2013,4,0
6.459904454377535,80,436,941,65,44,2011,6,0
7.028201432058005,34,464,921,232,41,2014,2,0
5.811140992976701,65,191,22,395,941,2013,9,0
7.769378609513984,71,97,38,397,906,2012,5,0
8.444622498581403,71,475,936,144,2,2012,12,0
7.234177179749849,71,276,41,407,916,2011,1,0
7.771488760117616,71,459,906,55,35,2013,2,0
5.971261839790462,84,5,21,412,936,2015,4,2
7.685703061234547,20,201,91,412,936,2015,2,0
7.182352111885263,71,99,82,412,936,2012,3,0
4.74493212836325,45,93,906,166,93,2014,6,2
7.816416983691801,72,136,33,407,916,2013,2,0
5.796057750765372,18,428,936,111,21,2011,1,0
6.025865973825314,17,475,936,83,52,2015,12,0
6.089044875446846,34,428,936,98,43,2016,12,0
5.41610040220442,38,55,22,368,936,2015,11,1
6.442540166468199,38,437,936,193,54,2018,11,1
5.796057750765372,66,126,21,368,936,2016,12,0
6.089044875446846,38,184,42,412,936,2015,3,1
7.25063551189868,23,227,74,376,936,2013,2,3
6.62273632394984,85,74,36,368,936,2010,8,0
