DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
6.81783057145415,53,1,57,3,3,475,0,936,179,1,71,2016,4,11,2,0
6.07993319509559,58,1,62,3,3,475,0,936,232,1,41,2014,2,5,1,0
5.627621113690637,48,2,52,1,1,53,1,43,347,0,936,2015,2,5,1,3
6.606650186198215,34,1,37,3,3,475,0,936,15,1,34,2016,1,1,2,0
5.755742213586912,41,1,44,1,4,437,0,936,266,1,41,2011,4,12,1,3
7.614312146452,66,1,69,2,2,396,0,916,146,1,22,2012,3,8,5,0
6.9865664594064265,30,1,33,3,3,459,0,906,171,1,91,2017,3,8,3,0
6.220590170099739,18,1,21,2,2,475,0,936,233,1,38,2012,2,6,2,0
6.664409020350408,58,1,62,3,3,99,1,82,398,0,926,2015,3,9,2,0
4.852030263919617,58,1,62,3,3,459,0,906,284,1,93,2014,2,6,1,0
7.434847875211999,71,1,74,3,3,326,1,74,407,0,916,2014,4,10,4,0
4.852030263919617,24,1,27,3,3,335,1,93,397,0,906,2017,3,9,1,0
7.6838639802564295,71,1,74,3,3,459,0,906,213,1,72,2013,1,1,5,0
6.606650186198215,34,1,37,2,2,475,0,936,15,1,34,2011,3,9,2,0
6.902742737158593,17,1,20,2,2,18,1,34,395,0,941,2015,1,1,2,0
6.68586094706836,71,1,74,3,3,338,1,91,397,0,906,2013,2,5,2,0
6.028278520230698,34,1,37,3,3,409,0,951,48,1,13,2014,4,11,1,0
6.3784261836515865,85,1,88,2,2,74,1,36,412,0,936,2017,3,9,2,0
6.680854678790215,30,1,33,3,3,249,1,63,401,0,921,2014,4,10,2,0
6.486160788944089,53,1,57,3,3,428,0,936,232,1,41,2011,3,9,2,0
7.155396301896734,83,1,86,2,2,475,0,936,152,1,74,2017,2,4,3,0
5.934894195619588,85,1,88,2,2,428,0,936,243,1,23,2016,4,11,1,0
5.3706380281276624,17,1,20,2,2,108,1,43,412,0,936,2013,2,6,1,0
5.783825182329737,17,1,20,2,2,457,0,941,175,1,22,2012,4,10,1,0
5.811140992976701,40,1,43,2,2,457,0,941,163,1,22,2016,2,5,1,0
4.30406509320417,45,1,49,1,6,461,0,906,180,1,93,2015,2,6,1,2
4.859812404361672,45,1,49,1,6,388,0,906,34,1,93,2014,2,4,1,2
6.78105762593618,66,1,69,2,2,436,0,941,232,1,41,2010,4,11,2,0
5.313205979041787,45,1,49,1,6,196,1,93,342,0,906,2014,2,5,1,0
6.9584483932976555,58,1,62,3,3,470,0,916,212,1,63,2015,3,9,3,0
6.802394763324311,71,1,74,3,3,99,1,82,407,0,916,2015,1,1,2,0
6.900730664045173,72,1,75,3,3,200,1,85,397,0,906,2014,3,8,2,0
5.267858159063328,80,1,83,2,2,72,1,44,412,0,936,2011,3,7,1,0
6.99117688712121,58,1,62,3,3,249,1,63,338,0,916,2010,3,9,3,0
6.970730078143525,3,1,3,1,1,56,1,91,397,0,906,2017,1,3,3,2
6.48768401848461,51,1,55,1,6,169,1,22,322,0,936,2018,1,1,2,2
5.541263545158426,70,2,73,2,2,457,0,941,48,1,13,2011,3,9,1,2
6.5638555265321274,34,1,37,3,3,276,1,41,398,0,926,2015,3,8,2,0
7.718240951959316,30,1,33,3,3,18,1,34,397,0,906,2016,3,7,5,0
7.617267813628347,30,1,33,3,3,209,1,22,407,0,916,2010,3,7,5,0
5.796057750765372,80,1,83,2,2,428,0,936,111,1,21,2010,2,4,1,0
7.471363088187097,71,1,74,3,3,474,0,961,232,1,41,2015,2,5,4,0
5.905361848054571,53,1,57,3,3,191,1,22,412,0,936,2014,3,9,1,0
6.985641817639208,24,1,27,3,3,459,0,906,171,1,91,2011,2,5,3,0
6.408528791059498,34,1,37,2,2,126,1,21,380,0,946,2012,2,4,2,0
7.72356247227797,71,1,74,3,3,475,0,936,286,1,91,2011,1,3,5,0
7.201170883281678,1,1,1,1,4,313,1,36,398,0,926,2014,4,10,3,2
7.398174092970465,38,1,41,3,3,470,0,916,193,1,54,2010,4,11,4,1
7.01571242048723,38,1,41,3,3,225,1,54,363,0,941,2013,4,11,3,1
6.680854678790215,30,1,33,3,3,249,1,63,401,0,921,2013,4,10,2,0
7.586803535162581,71,1,74,3,3,179,1,74,397,0,906,2016,3,9,4,0
6.873163834212518,42,2,45,2,2,408,0,941,212,1,63,2012,1,3,2,2
6.9584483932976555,58,1,62,3,3,470,0,916,212,1,63,2013,4,12,3,0
5.849324779946859,0,1,0,1,6,475,0,936,305,1,21,2018,3,9,1,2
6.618738983517219,58,1,62,3,3,457,0,941,232,1,41,2016,1,1,2,0
5.4510384535657,45,1,49,1,6,196,1,93,22,0,906,2015,3,8,1,0
6.902742737158593,66,1,69,2,2,18,1,34,395,0,941,2011,4,12,2,0
5.934894195619588,85,1,88,2,2,291,1,23,368,0,936,2012,1,3,1,0
6.261491684321042,85,1,88,2,2,475,0,936,135,1,36,2012,1,3,2,0
5.811140992976701,57,1,61,3,3,191,1,22,395,0,941,2010,1,2,1,0
6.618738983517219,1,1,1,1,4,457,0,941,232,1,41,2012,1,2,2,2
7.329093736246592,53,1,57,3,3,470,0,916,92,1,74,2018,2,5,4,0
6.324358962381311,17,1,20,2,2,294,1,41,412,0,936,2010,4,10,2,0
5.8522024797744745,62,1,66,1,6,475,0,936,243,1,23,2018,3,9,1,0
5.846438775057725,34,1,37,3,3,475,0,936,150,1,38,2014,1,1,1,0
6.274762021241939,17,1,20,2,2,108,1,43,395,0,941,2016,1,3,2,0
6.68586094706836,71,1,74,3,3,338,1,91,397,0,906,2011,4,10,2,0
5.981414211254481,30,1,33,3,3,249,1,63,398,0,926,2017,4,11,1,0
5.3230099791384085,30,1,33,3,3,303,1,43,412,0,936,2013,1,2,1,2
5.855071922202427,84,3,87,2,2,475,0,936,111,1,21,2017,2,4,1,0
6.089044875446846,38,1,41,3,3,184,1,42,412,0,936,2016,3,9,1,1
7.862497197230545,20,1,23,3,3,459,0,906,309,1,33,2015,4,10,6,0
5.8664680569332965,58,1,62,3,3,466,0,936,232,1,41,2012,4,12,1,0
6.486160788944089,34,1,37,2,2,428,0,936,232,1,41,2012,1,2,2,0
6.688354713946762,84,1,87,2,2,457,0,941,68,1,36,2010,1,2,2,0
7.0587581525186645,71,0,74,3,3,126,1,21,411,0,961,2012,4,12,3,0
5.8664680569332965,58,1,62,3,3,466,0,936,232,1,41,2011,3,9,1,0
7.0587581525186645,34,1,37,3,3,474,0,961,111,1,21,2013,4,10,3,0
6.85751406254539,29,1,32,2,2,249,1,63,395,0,941,2013,2,4,2,0
6.520621127558696,17,1,20,2,2,249,1,63,412,0,936,2013,4,10,2,0
6.9865664594064265,58,1,62,3,3,201,1,91,397,0,906,2014,4,11,3,0
7.266128779556451,1,1,1,1,1,470,0,916,297,1,64,2016,4,10,3,2
7.155396301896734,34,1,37,3,3,475,0,936,152,1,74,2014,2,4,3,0
7.247792581767846,20,1,23,3,3,231,1,33,395,0,941,2015,1,2,3,0
5.267858159063328,27,1,30,1,6,72,1,44,412,0,936,2011,3,7,1,0
6.898714534329988,13,1,16,3,3,333,1,52,398,0,926,2014,4,11,2,1
3.4011973816621555,45,1,49,1,6,321,1,93,399,0,906,2011,3,7,1,2
6.802394763324311,84,3,87,2,2,99,1,82,407,0,916,2016,3,8,2,0
6.566672429803241,21,0,24,2,2,423,0,941,83,1,52,2015,2,4,2,1
5.8664680569332965,30,1,33,3,3,475,0,936,146,1,22,2014,4,12,1,2
7.0909098220799835,20,1,23,3,3,101,1,74,412,0,936,2010,4,12,3,0
3.9889840465642745,45,1,49,1,6,93,0,906,117,1,93,2015,1,3,1,2
7.122866658599083,66,1,69,2,2,276,1,41,350,0,951,2010,4,11,3,0
6.680854678790215,58,1,62,3,3,464,0,921,212,1,63,2018,2,4,2,0
4.812184355372417,21,0,24,2,2,36,1,93,397,0,906,2013,4,12,1,1
6.408528791059498,18,1,21,2,2,439,0,946,111,1,21,2011,2,5,2,0
6.161207321695077,23,1,26,1,4,244,1,54,376,0,936,2018,1,2,1,3
6.52649485957079,17,1,20,2,2,457,0,941,280,1,42,2010,3,8,2,0
6.336825731146441,41,1,44,1,1,161,1,37,403,0,936,2013,4,12,2,3
7.744136627627991,20,1,23,3,3,222,1,33,407,0,916,2011,1,1,5,0
5.783825182329737,17,1,20,2,2,457,0,941,175,1,22,2017,4,12,1,0
5.886104031450156,25,1,28,1,5,97,1,38,412,0,936,2018,2,4,1,0
6.70073110954781,38,1,41,3,3,225,1,54,412,0,936,2013,3,9,2,1
4.59511985013459,64,1,67,2,2,335,1,93,409,0,906,2014,4,11,1,0
6.07993319509559,40,1,43,2,2,276,1,41,412,0,936,2012,1,2,1,0
5.267858159063328,34,1,37,2,2,475,0,936,65,1,44,2012,4,10,1,0
6.99117688712121,17,1,20,2,2,249,1,63,338,0,916,2016,4,12,3,0
6.9584483932976555,58,1,62,3,3,249,1,63,407,0,916,2014,2,5,3,0
6.9865664594064265,58,1,62,3,3,201,1,91,397,0,906,2012,2,4,3,0
6.484635235635252,30,1,33,3,3,460,0,926,202,1,45,2010,1,2,2,0
6.194405391104672,66,1,69,2,2,457,0,941,150,1,38,2011,2,6,1,0
6.9865664594064265,58,1,62,3,3,201,1,91,397,0,906,2011,4,10,3,0
6.606650186198215,34,1,37,3,3,18,1,34,412,0,936,2014,4,12,2,0
7.234177179749849,71,1,74,3,3,470,0,916,232,1,41,2011,1,1,3,0
6.839476438228843,72,1,75,3,3,470,0,916,293,1,91,2013,4,12,2,0
6.970730078143525,3,1,3,1,1,56,1,91,397,0,906,2015,4,10,3,2
6.80128303447162,71,1,74,3,3,470,0,916,90,1,82,2012,2,4,2,0
5.823045895483019,0,1,0,1,6,243,1,16,374,0,936,2014,3,7,1,2
7.102499355774649,71,1,74,3,3,136,1,33,412,0,936,2013,2,4,3,0
7.677400430514807,71,1,74,3,3,475,0,936,294,1,91,2018,4,10,5,0
6.091309882077698,17,1,20,2,2,436,0,941,163,1,22,2017,1,1,1,0
6.616065185132817,38,1,41,3,3,184,1,42,363,0,941,2016,2,4,2,1
6.9584483932976555,30,1,33,3,3,470,0,916,212,1,63,2017,2,5,3,0
6.07993319509559,84,3,87,2,2,276,1,41,412,0,936,2018,2,4,1,0
6.541029999189903,85,1,88,2,2,291,1,23,350,0,951,2013,1,3,2,0
7.403061091090091,13,1,16,3,3,470,0,916,283,1,52,2010,4,10,4,1
6.486160788944089,58,1,62,3,3,428,0,936,232,1,41,2016,3,7,2,0
5.700443573390687,45,1,49,1,6,196,1,93,345,0,906,2010,3,7,1,0
5.796057750765372,80,1,83,2,2,428,0,936,111,1,21,2010,1,1,1,0
5.978885764901122,13,1,16,3,3,249,1,63,398,0,926,2010,3,8,1,1
7.270312886079025,30,1,33,3,3,459,0,906,212,1,63,2018,3,9,3,0
7.718240951959316,20,1,23,3,3,18,1,34,397,0,906,2016,2,6,5,0
7.016609683894219,58,1,62,3,3,459,0,906,90,1,82,2013,2,5,3,0
6.99117688712121,29,1,32,2,2,396,0,916,212,1,63,2012,1,2,3,0
5.805134968916488,66,1,69,2,2,126,1,21,395,0,941,2013,2,6,1,0
7.466227556215481,58,1,62,3,3,470,0,916,152,1,74,2011,2,4,4,0
3.828641396489095,45,1,49,1,6,93,0,906,320,1,93,2015,3,8,1,2
6.80128303447162,71,1,74,3,3,470,0,916,90,1,82,2012,4,10,2,0
7.813995675002791,9,2,11,1,1,457,0,941,171,1,91,2016,3,8,5,2
7.265429723253953,83,3,86,2,2,459,0,906,229,1,65,2012,3,7,3,0
6.618738983517219,80,1,83,2,2,276,1,41,395,0,941,2011,4,11,2,0
7.063903961472068,41,2,44,1,4,406,0,936,92,1,74,2010,4,10,3,3
7.32052696227274,71,1,74,3,3,180,1,62,397,0,906,2012,4,10,4,0
7.265429723253953,71,1,74,3,3,272,1,65,397,0,906,2014,3,9,3,0
7.469654172932128,20,1,23,3,3,101,1,74,397,0,906,2010,3,7,4,0
6.606650186198215,17,1,20,2,2,475,0,936,15,1,34,2011,4,10,2,0
6.1903154058531475,85,1,88,2,2,97,1,38,395,0,941,2014,2,5,1,0
6.779921907472252,17,1,20,2,2,224,1,41,375,0,941,2010,3,7,2,0
4.543294782270004,45,1,49,1,6,472,0,906,34,1,93,2018,2,4,1,2
7.115582126184454,72,1,75,3,3,293,1,81,397,0,906,2012,2,5,3,0
6.520621127558696,17,1,20,2,2,475,0,936,212,1,63,2017,3,7,2,0
5.8805329864007,53,1,57,3,3,475,0,936,175,1,22,2013,4,12,1,0
7.67275789664251,71,1,74,3,3,459,0,906,51,1,22,2012,1,2,5,0
5.796057750765372,34,1,37,2,2,428,0,936,111,1,21,2012,3,7,1,0
7.170119543449628,20,1,23,3,3,457,0,941,309,1,33,2013,2,6,3,0
5.805134968916488,71,1,74,3,3,457,0,941,111,1,21,2012,2,5,1,0
6.541029999189903,84,3,87,2,2,291,1,23,350,0,951,2015,3,9,2,0
6.1092475827643655,25,1,28,1,5,177,1,38,368,0,936,2017,2,5,1,0
7.234177179749849,19,2,22,2,2,276,1,41,407,0,916,2010,1,1,3,3
4.852030263919617,29,1,32,2,2,335,1,93,397,0,906,2016,1,3,1,0
6.133398042996649,13,1,16,3,3,406,0,936,283,1,52,2012,3,9,1,1
4.51085950651685,43,1,46,1,5,431,0,906,168,1,1,2018,1,2,1,2
4.852030263919617,64,1,67,2,2,335,1,93,397,0,906,2018,1,1,1,0
6.927557906278317,66,1,69,2,2,99,1,82,338,0,916,2014,2,5,3,0
7.600902459542082,13,1,16,3,3,459,0,906,283,1,52,2012,1,2,4,1
7.586803535162581,28,1,31,3,3,459,0,906,152,1,74,2011,2,6,4,0
5.616771097666572,85,1,88,2,2,457,0,941,302,1,22,2014,1,1,1,0
7.860185057472165,58,1,62,3,3,436,0,941,171,1,91,2011,3,7,6,0
5.783825182329737,17,1,20,2,2,457,0,941,175,1,22,2012,4,11,1,0
6.194405391104672,25,1,28,1,5,177,1,38,395,0,941,2015,4,11,1,0
7.523481312573497,48,2,52,1,1,370,1,81,347,0,936,2018,4,11,4,3
7.207118856207756,66,1,69,2,2,396,0,916,204,1,41,2012,4,12,3,0
6.859614903654202,39,1,42,2,2,460,0,926,292,1,87,2013,4,11,2,2
5.905361848054571,53,1,57,3,3,475,0,936,163,1,22,2018,2,4,1,0
6.680854678790215,29,1,32,2,2,249,1,63,401,0,921,2014,2,5,2,0
7.466227556215481,28,1,31,3,3,470,0,916,152,1,74,2011,2,4,4,0
6.580639137284949,58,1,62,3,3,345,1,87,407,0,916,2013,2,4,2,0
4.919980925828125,38,1,41,3,3,151,1,66,398,0,926,2013,2,4,1,1
7.771488760117616,20,1,23,3,3,59,1,35,397,0,906,2016,1,2,5,0
5.934894195619588,14,2,17,3,3,406,0,936,83,1,52,2014,3,8,1,3
5.934894195619588,85,1,88,2,2,428,0,936,243,1,23,2016,4,12,1,0
6.900730664045173,1,1,1,1,1,459,0,906,170,1,85,2017,4,11,2,2
6.8679744089702925,13,1,16,3,3,470,0,916,125,1,67,2014,3,7,2,1
7.470224135899966,20,1,23,3,3,101,1,74,397,0,906,2013,2,5,4,0
7.01301578963963,84,1,87,2,2,251,1,72,412,0,936,2012,2,6,3,0
6.419994928147142,34,1,37,3,3,409,0,951,111,1,21,2016,3,9,2,0
7.226209010100671,72,1,75,3,3,293,1,81,338,0,916,2012,3,8,3,0
6.206575926724928,34,1,37,2,2,457,0,941,65,1,44,2012,3,9,1,0
6.902742737158593,34,1,37,2,2,18,1,34,395,0,941,2011,4,12,2,0
5.41610040220442,34,1,37,2,2,307,1,12,375,0,941,2012,1,1,1,0
4.919980925828125,38,1,41,3,3,151,1,66,398,0,926,2015,1,2,1,1
6.5638555265321274,34,1,37,3,3,460,0,926,232,1,41,2015,2,4,2,0
7.059617628291383,58,1,62,3,3,338,1,91,338,0,916,2011,4,11,3,0
7.816416983691801,71,1,74,3,3,470,0,916,119,1,33,2014,1,3,5,0
6.618738983517219,40,1,43,2,2,457,0,941,232,1,41,2011,3,7,2,0
6.677083461247136,13,1,16,3,3,333,1,52,363,0,941,2015,1,3,2,1
7.63433723562832,1,1,1,1,4,35,1,13,338,0,916,2015,4,11,5,2
5.8664680569332965,30,1,33,3,3,169,1,22,412,0,936,2018,4,11,1,2
7.442492722794441,38,1,41,3,3,396,0,916,193,1,54,2014,2,6,4,1
6.732210706467206,84,3,87,2,2,475,0,936,189,1,64,2015,3,9,2,0
7.265429723253953,71,1,74,3,3,459,0,906,229,1,65,2017,3,9,3,0
7.111512116496157,20,1,23,3,3,293,1,81,407,0,916,2015,3,7,3,0
5.934894195619588,85,1,88,2,2,291,1,23,368,0,936,2014,1,2,1,0
5.393627546352362,64,1,67,2,2,335,1,93,358,0,906,2014,4,11,1,0
4.812184355372417,21,0,24,2,2,459,0,906,34,1,93,2011,2,5,1,1
5.768320995793772,9,2,11,1,1,357,1,21,395,0,941,2018,1,1,1,2
6.261491684321042,84,3,87,2,2,160,1,36,412,0,936,2013,1,2,2,0
7.247792581767846,20,1,23,3,3,231,1,33,395,0,941,2015,3,7,3,0
4.330733340286331,85,1,88,2,2,457,0,941,50,1,16,2012,4,12,1,0
6.580639137284949,58,1,62,3,3,345,1,87,407,0,916,2010,1,3,2,0
5.267858159063328,27,1,30,1,6,475,0,936,65,1,44,2011,4,11,1,0
7.685703061234547,20,1,23,3,3,475,0,936,171,1,91,2010,4,12,5,0
6.07993319509559,71,1,74,3,3,475,0,936,232,1,41,2017,4,12,1,0
7.155396301896734,58,1,62,3,3,179,1,74,412,0,936,2013,2,4,3,0
6.682108597449809,58,1,62,3,3,459,0,906,292,1,87,2010,2,5,2,0
6.486160788944089,1,1,1,1,4,428,0,936,232,1,41,2015,4,12,2,2
6.900730664045173,1,1,1,1,4,459,0,906,170,1,85,2014,1,1,2,2
7.442492722794441,38,1,41,3,3,225,1,54,338,0,916,2011,3,7,4,1
6.994849985833071,38,1,41,3,3,225,1,54,398,0,926,2011,4,12,3,1
7.155396301896734,83,1,86,2,2,475,0,936,152,1,74,2018,3,9,3,0
6.07993319509559,53,1,57,3,3,475,0,936,232,1,41,2014,1,2,1,0
7.415776975415394,30,1,33,3,3,345,1,87,412,0,936,2018,1,2,4,0
6.541029999189903,85,1,88,2,2,409,0,951,243,1,23,2012,2,5,2,0
6.520621127558696,58,1,62,3,3,475,0,936,212,1,63,2017,4,11,2,0
5.272999558563747,70,2,73,1,1,406,0,936,352,1,43,2010,2,6,1,3
6.767343125265392,39,1,42,2,2,396,0,916,292,1,87,2013,4,10,2,2
6.680854678790215,17,1,20,2,2,464,0,921,212,1,63,2015,4,10,2,0
5.8522024797744745,85,1,88,2,2,475,0,936,55,1,35,2017,1,2,1,0
7.270312886079025,29,1,32,2,2,249,1,63,397,0,906,2011,3,9,3,0
6.115892125483034,85,1,88,2,2,97,1,38,368,0,936,2012,1,3,1,0
5.802118375377063,66,1,69,2,2,457,0,941,111,1,21,2011,2,6,1,0
7.247792581767846,20,1,23,3,3,231,1,33,395,0,941,2010,2,5,3,0
6.095824562432225,80,1,83,2,2,126,1,21,375,0,941,2010,1,3,1,0
4.465908118654584,45,1,49,1,6,472,0,906,180,1,93,2014,3,9,1,2
5.68697535633982,50,1,54,1,1,128,1,1,366,0,911,2011,3,9,1,3
7.258412150595307,71,1,74,3,3,396,0,916,232,1,41,2014,1,2,3,0
5.981414211254481,30,1,33,3,3,249,1,63,398,0,926,2013,4,12,1,2
6.115892125483034,64,1,67,2,2,470,0,916,284,1,93,2012,1,1,1,0
4.465908118654584,45,1,49,1,6,212,1,93,409,0,906,2017,4,10,1,2
7.572502985020384,71,1,74,3,3,475,0,936,170,1,85,2012,1,1,4,0
5.783825182329737,17,1,20,2,2,209,1,22,395,0,941,2018,3,9,1,0
6.089044875446846,38,1,41,3,3,184,1,42,412,0,936,2017,4,12,1,1
4.418840607796598,45,1,49,1,6,472,0,906,166,1,93,2013,1,2,1,2
5.41610040220442,38,1,41,3,3,428,0,936,51,1,22,2017,3,8,1,1
5.937536205082426,42,2,45,2,2,141,1,22,412,0,936,2014,4,11,1,2
5.3706380281276624,58,1,62,3,3,108,1,43,412,0,936,2017,1,3,1,0
6.594413459749778,58,1,62,3,3,441,0,921,90,1,82,2010,2,5,2,0
7.862497197230545,72,1,75,3,3,365,1,33,397,0,906,2013,4,11,6,0
6.695798917058491,38,1,41,3,3,396,0,916,129,1,66,2012,3,7,2,1
6.78105762593618,58,1,62,3,3,436,0,941,232,1,41,2011,4,10,2,0
6.484635235635252,57,1,61,3,3,475,0,936,297,1,64,2010,2,4,2,0
5.855071922202427,34,1,37,3,3,475,0,936,111,1,21,2013,4,11,1,0
7.193685818395112,42,2,45,2,2,459,0,906,10,1,1,2012,3,8,3,2
2.8903717578961645,45,1,49,1,6,461,0,906,263,1,93,2010,3,8,1,2
7.787796878181171,71,1,74,3,3,291,1,23,397,0,906,2017,2,4,5,0
5.855071922202427,84,3,87,2,2,126,1,21,412,0,936,2016,3,8,1,0
5.905361848054571,30,1,33,3,3,475,0,936,163,1,22,2013,3,9,1,2
5.3706380281276624,17,1,20,2,2,475,0,936,98,1,43,2014,1,1,1,0
7.630946580890459,29,1,32,2,2,76,1,44,397,0,906,2011,1,2,5,0
6.486160788944089,34,1,37,2,2,276,1,41,368,0,936,2012,1,3,2,0
6.327936783729195,58,1,62,3,3,335,1,93,338,0,916,2017,2,4,2,0
7.405495663199472,21,0,24,2,2,91,1,52,407,0,916,2014,4,11,4,3
5.8522024797744745,85,1,88,2,2,475,0,936,243,1,23,2017,2,4,1,0
7.337587743538596,30,1,33,3,3,348,1,91,398,0,926,2015,2,4,4,2
5.902633333401366,70,2,73,2,2,406,0,936,185,1,44,2011,1,1,1,3
5.981414211254481,30,1,33,3,3,249,1,63,398,0,926,2014,2,4,1,2
7.925157512224703,71,1,74,3,3,459,0,906,238,1,33,2015,3,7,6,0
6.48768401848461,58,3,62,3,3,441,0,921,212,1,63,2012,2,5,2,0
5.886104031450156,84,3,87,2,2,97,1,38,412,0,936,2015,4,11,1,0
7.175489713624222,42,2,45,2,2,1,1,86,338,0,916,2011,2,6,3,2
7.365812837209472,48,2,52,1,1,117,1,74,403,0,936,2016,3,9,4,3
6.3784261836515865,85,1,88,2,2,74,1,36,412,0,936,2010,4,10,2,0
5.811140992976701,53,1,57,3,3,457,0,941,163,1,22,2014,1,2,1,0
5.796057750765372,80,1,83,2,2,126,1,21,368,0,936,2010,3,7,1,0
6.68586094706836,58,1,62,3,3,459,0,906,286,1,91,2014,1,2,2,0
7.226209010100671,72,1,75,3,3,293,1,81,338,0,916,2010,4,12,3,0
7.071573364211532,71,1,74,3,3,459,0,906,276,1,91,2012,2,5,3,0
6.089044875446846,17,1,20,2,2,108,1,43,368,0,936,2011,2,4,1,0
5.981414211254481,58,1,62,3,3,249,1,63,398,0,926,2013,4,12,1,0
7.546974117516527,61,2,65,1,1,460,0,926,199,1,33,2014,1,3,4,3
6.782192056006791,34,1,37,3,3,276,1,41,375,0,941,2016,4,10,2,0
6.541029999189903,85,1,88,2,2,409,0,951,243,1,23,2012,1,3,2,0
7.600902459542082,13,1,16,3,3,333,1,52,397,0,906,2015,2,4,4,1
7.847371836159788,71,1,74,3,3,179,1,74,411,0,961,2013,3,9,6,0
6.274762021241939,40,1,43,2,2,108,1,43,395,0,941,2016,2,4,2,0
6.118097198041348,64,1,67,2,2,335,1,93,407,0,916,2018,4,12,1,0
6.025865973825314,17,1,20,2,2,475,0,936,83,1,52,2013,3,8,1,0
6.327936783729195,64,1,67,2,2,396,0,916,284,1,93,2014,4,11,2,0
6.80128303447162,71,1,74,3,3,470,0,916,90,1,82,2013,2,6,2,0
6.754604099487962,66,1,69,2,2,428,0,936,212,1,63,2013,2,4,2,0
7.370860166536716,38,1,41,3,3,396,0,916,157,1,42,2013,1,1,4,1
7.182352111885263,58,1,62,3,3,475,0,936,90,1,82,2015,1,3,3,0
4.465908118654584,45,1,49,1,6,472,0,906,180,1,93,2011,3,8,1,0
6.570882962339584,41,1,44,1,1,313,1,36,395,0,941,2018,2,6,2,3
6.541029999189903,84,3,87,2,2,291,1,23,350,0,951,2012,3,7,2,0
5.934894195619588,85,1,88,2,2,428,0,936,243,1,23,2013,4,10,1,0
6.484635235635252,70,2,73,2,2,339,1,64,376,0,936,2011,3,7,2,3
6.486160788944089,19,2,22,2,2,233,1,45,398,0,926,2018,3,9,2,3
6.664409020350408,34,1,37,3,3,99,1,82,398,0,926,2013,1,3,2,0
6.577861357721047,39,1,42,2,2,118,1,87,407,0,916,2012,2,5,2,2
5.783825182329737,34,1,37,3,3,209,1,22,395,0,941,2015,2,4,1,0
4.852030263919617,21,0,24,2,2,335,1,93,397,0,906,2017,2,5,1,1
6.782192056006791,34,1,37,3,3,436,0,941,232,1,41,2017,3,7,2,0
6.274762021241939,34,1,37,3,3,108,1,43,395,0,941,2015,2,6,2,0
5.645446897643238,85,1,88,2,2,475,0,936,191,1,23,2014,4,11,1,0
6.902742737158593,30,1,33,3,3,457,0,941,15,1,34,2017,4,12,2,0
7.234177179749849,53,1,57,3,3,276,1,41,407,0,916,2011,4,11,3,0
7.095893221097532,71,1,74,3,3,470,0,916,171,1,91,2011,2,6,3,0
7.155396301896734,84,3,87,2,2,179,1,74,412,0,936,2017,1,3,3,0
6.07993319509559,40,1,43,2,2,276,1,41,412,0,936,2015,4,10,1,0
5.676753802268282,45,1,49,1,6,196,1,93,361,0,906,2011,3,8,1,0
5.877735781779639,53,1,57,3,3,209,1,22,412,0,936,2010,1,1,1,0
6.1903154058531475,85,1,88,2,2,97,1,38,395,0,941,2013,1,2,1,0
7.5256399750415355,28,1,31,3,3,179,1,74,338,0,916,2011,3,7,4,0
5.981414211254481,13,1,16,3,3,249,1,63,398,0,926,2016,1,1,1,1
5.267858159063328,80,1,83,2,2,475,0,936,65,1,44,2010,4,11,1,0
4.859812404361672,45,1,49,1,6,212,1,93,418,0,906,2014,2,5,1,2
6.638567789166521,58,1,62,3,3,472,0,906,286,1,91,2018,1,3,2,0
7.3987862754199485,38,1,41,3,3,225,1,54,407,0,916,2011,3,8,4,1
6.779921907472252,17,1,20,2,2,224,1,41,375,0,941,2010,1,3,2,0
7.155396301896734,80,1,83,2,2,475,0,936,152,1,74,2010,4,10,3,0
5.176149732573829,45,1,49,1,6,453,0,906,180,1,93,2011,2,5,1,2
7.201170883281678,41,2,44,1,4,106,1,74,376,0,936,2011,1,3,3,3
6.9865664594064265,83,1,86,2,2,459,0,906,171,1,91,2014,4,12,3,0
5.971261839790462,0,1,0,1,6,435,0,936,146,1,22,2015,3,7,1,2
6.97914527506881,57,1,61,3,3,457,0,941,38,1,51,2010,2,5,3,0
7.155396301896734,71,1,74,3,3,179,1,74,412,0,936,2018,4,12,3,0
5.802118375377063,18,1,21,2,2,457,0,941,111,1,21,2011,1,2,1,0
6.502790045915623,70,2,73,2,2,68,1,37,376,0,936,2012,2,5,2,3
7.01301578963963,84,3,87,2,2,475,0,936,213,1,72,2012,3,8,3,0
4.852030263919617,64,1,67,2,2,335,1,93,397,0,906,2016,1,3,1,0
7.795646536334594,72,1,75,3,3,126,1,21,397,0,906,2010,1,3,5,0
7.478734825567875,20,1,23,3,3,470,0,916,247,1,23,2016,4,10,4,0
7.286191714702382,80,1,83,2,2,368,1,73,338,0,916,2010,2,5,3,2
6.246106765481563,85,1,88,2,2,291,1,23,375,0,941,2017,4,10,2,0
5.934894195619588,85,1,88,2,2,428,0,936,243,1,23,2015,3,9,1,0
6.133398042996649,13,1,16,3,3,333,1,52,347,0,936,2017,4,11,1,1
