Unnamed: 0,DISTANCE,UNIQUE_CARRIER,REGION,CARRIER,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN,ORIGIN_COUNTRY,ORIGIN_WAC,DEST,DEST_COUNTRY,DEST_WAC,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS
33365,413.0,9E,D,9E,2,2,YYZ,CA,936,CVG,US,52,2014,4,12,1,F
31803,1163.0,US,D,US,3,3,SFO,US,91,YEG,CA,916,2014,2,4,3,F
10373,1230.0,CO,D,CO,3,3,PHX,US,81,YVR,CA,906,2011,3,7,3,F
51237,19.0,KAH,D,KAH,1,6,YWH,CA,906,FBS,US,93,2017,3,9,1,L
1420,879.0,9E,D,9E,2,2,MDW,US,41,YQB,CA,941,2010,2,5,2,F
28043,994.0,9E,D,9E,2,2,YUL,CA,941,ATL,US,34,2013,1,2,2,F
53399,395.0,OO,D,OO,3,3,MSP,US,63,YWG,CA,926,2017,1,2,1,F
48843,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2016,2,6,3,F
8937,960.0,5X,D,5X,3,3,FSD,US,67,YYC,CA,916,2011,1,2,2,G
13894,797.0,OO,D,OO,3,3,YVR,CA,906,SLC,US,87,2011,3,9,2,F
51515,1548.0,UA,D,UA,3,3,BZN,US,84,YYZ,CA,936,2017,3,8,4,F
19639,606.0,EV,D,EV,2,2,EWR,US,21,YQM,CA,946,2012,1,1,2,F
61044,588.0,OH,D,OH,2,2,CLT,US,36,YYZ,CA,936,2018,3,7,2,F
23585,1944.0,FX,D,FX,3,3,MEM,US,54,YVR,CA,906,2013,1,2,4,G
52633,1385.0,YX,L,YX,2,2,ORD,US,41,YYC,CA,916,2017,1,1,3,F
41256,1280.0,OO,D,OO,3,3,IAH,US,74,YYZ,CA,936,2015,2,5,3,F
12122,193.0,C5,D,C5,1,6,CLE,US,44,YYZ,CA,936,2011,4,11,1,F
33360,1127.0,EV,D,EV,3,3,YXE,CA,921,ORD,US,41,2014,2,6,3,F
38089,845.0,UA,D,UA,3,3,OMA,US,65,YYZ,CA,936,2015,3,7,2,F
57958,678.0,DL,D,DL,3,3,YYZ,CA,936,MSP,US,63,2018,4,11,2,L
13655,450.0,AX,D,AX,1,5,YOW,CA,936,IAD,US,38,2011,1,3,1,F
37271,1502.0,AMQ,I,AMQ,1,4,DRT,US,74,YHM,CA,936,2015,4,10,4,P
19741,396.0,MQ,D,MQ,3,3,ORD,US,41,YKF,CA,936,2012,4,12,1,F
45049,496.0,5X,D,5X,3,3,SDF,US,52,YYZ,CA,936,2016,1,3,1,G
39421,123.0,EV,D,EV,3,3,BUF,US,22,YXU,CA,936,2015,2,4,1,F
2370,2335.0,DL,D,DL,3,3,YVR,CA,906,CLT,US,36,2010,3,9,5,F
6306,950.0,OO,D,OO,3,3,MSP,US,63,YUL,CA,941,2010,3,7,2,F
48441,214.0,G7,D,G7,2,2,DTW,US,43,YYZ,CA,936,2016,4,12,1,F
40662,1315.0,UA,D,UA,3,3,YYZ,CA,936,DEN,US,82,2015,2,6,3,F
15213,1080.0,AS,D,AS,3,3,LAX,US,91,YVR,CA,906,2011,2,6,3,F
12091,377.0,YX,D,YX,2,2,YOW,CA,936,PHL,US,23,2011,4,12,1,F
981,394.0,5X,D,5X,3,3,MSP,US,63,YWG,CA,926,2010,2,4,1,G
17379,2449.0,UA,D,UA,3,3,JFK,US,22,YVR,CA,906,2012,2,4,5,F
29030,1747.0,UA,D,UA,3,3,IAH,US,74,YYC,CA,916,2013,4,10,4,F
49310,394.0,ZW,D,ZW,2,2,PHL,US,23,YUL,CA,941,2016,2,4,1,F
58282,1342.0,SY,D,SY,2,2,IFP,US,81,YWG,CA,926,2018,2,6,3,L
48322,443.0,EV,D,EV,3,3,YQB,CA,941,EWR,US,21,2016,3,7,1,F
23838,1705.0,US,D,US,3,3,CMH,US,44,YEG,CA,916,2013,4,11,4,F
27894,588.0,YX,L,YX,2,2,YYZ,CA,936,CLT,US,36,2013,3,9,2,F
51685,2801.0,AA,D,AA,3,3,MIA,US,33,YVR,CA,906,2017,2,6,6,F
21751,366.0,MQ,D,MQ,3,3,JFK,US,22,YYZ,CA,936,2012,3,9,1,F
16697,1214.0,UA,D,UA,3,3,YYZ,CA,936,FLL,US,33,2012,4,10,3,F
52230,2059.0,09Q,D,09Q,1,1,YYZ,CA,936,BFI,US,93,2017,4,12,5,L
23892,93.0,KAH,D,KAH,1,6,YYJ,CA,906,BFI,US,93,2013,4,10,1,L
33590,214.0,EV,D,EV,3,3,DTW,US,43,YYZ,CA,936,2014,4,11,1,F
60527,1280.0,YV,D,YV,2,2,YYZ,CA,936,IAH,US,74,2018,2,4,3,F
60069,394.0,YX,L,YX,2,2,YUL,CA,941,PHL,US,23,2018,2,6,1,F
12917,1280.0,OO,D,OO,3,3,YYZ,CA,936,IAH,US,74,2011,4,11,3,F
4654,751.0,ZW,D,ZW,2,2,CLT,US,36,YOW,CA,936,2010,2,6,2,F
18226,395.0,9E,D,9E,2,2,MSP,US,63,YWG,CA,926,2012,3,7,1,F
54087,214.0,G7,D,G7,2,2,DTW,US,43,YYZ,CA,936,2017,1,3,1,F
2518,86.0,KAH,D,KAH,1,6,LKE,US,93,YYJ,CA,906,2010,2,4,1,F
41558,1419.0,OO,D,OO,3,3,ORD,US,41,YEG,CA,916,2015,1,3,3,F
2072,1004.0,EV,D,EV,3,3,YYZ,CA,936,TUL,US,73,2010,4,10,3,F
36316,1747.0,UA,D,UA,3,3,IAH,US,74,YYC,CA,916,2014,2,4,4,F
42827,1081.0,YV,D,YV,2,2,YVR,CA,906,LAX,US,91,2015,2,5,3,F
25307,1095.0,UA,D,UA,3,3,YYZ,CA,936,TPA,US,33,2013,3,8,3,F
39043,1177.0,UA,D,UA,3,3,SAN,US,91,YVR,CA,906,2015,2,4,3,F
26031,394.0,YX,L,YX,2,2,PHL,US,23,YUL,CA,941,2013,2,4,1,F
26485,803.0,ZW,D,ZW,2,2,CLT,US,36,YUL,CA,941,2013,2,6,2,F
30460,1706.0,FX,D,FX,3,3,MEM,US,54,YEG,CA,916,2014,2,6,4,G
54010,359.0,AX,D,AX,1,5,DCA,US,38,YYZ,CA,936,2017,4,11,1,F
17419,994.0,YX,D,YX,2,2,ATL,US,34,YUL,CA,941,2012,3,9,2,F
57547,1764.0,AA,D,AA,3,3,ORD,US,41,YVR,CA,906,2018,1,1,4,F
26017,692.0,ZW,D,ZW,2,2,YHZ,CA,951,PHL,US,23,2013,1,1,2,F
34959,359.0,ZW,D,ZW,2,2,YYZ,CA,936,DCA,US,38,2014,4,10,1,F
13057,598.0,MQ,D,MQ,3,3,YHZ,CA,951,JFK,US,22,2011,4,10,2,F
60994,1436.0,DL,D,DL,3,3,MSP,US,63,YVR,CA,906,2018,1,3,3,F
26657,396.0,MQ,D,MQ,3,3,ORD,US,41,YKF,CA,936,2013,2,4,1,F
3829,1624.0,GL,I,GL,2,2,FLL,US,33,YQM,CA,946,2010,2,4,4,L
52167,1358.0,DL,D,DL,3,3,LAX,US,91,YEG,CA,916,2017,1,3,3,L
3108,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2010,3,7,1,L
23635,1633.0,FX,D,FX,3,3,MEM,US,54,YYC,CA,916,2013,2,5,4,G
23876,2516.0,UA,D,UA,3,3,YVR,CA,906,PVD,US,15,2013,1,1,6,F
39560,748.0,09Q,D,09Q,1,4,YUL,CA,941,ORD,US,41,2015,3,9,2,L
22060,348.0,EV,D,EV,2,2,YYZ,CA,936,EWR,US,21,2012,3,9,1,F
2080,1088.0,9E,D,9E,2,2,BNA,US,54,YWG,CA,926,2010,4,12,3,F
30485,440.0,FX,D,FX,3,3,IND,US,42,YYZ,CA,936,2014,1,3,1,G
58055,193.0,DL,D,DL,3,3,CLE,US,44,YYZ,CA,936,2018,3,9,1,L
45480,324.0,27Q,I,27Q,1,1,FOK,US,22,YUL,CA,941,2016,3,7,1,L
20714,856.0,OO,D,OO,3,3,YXE,CA,921,DEN,US,82,2012,1,1,2,F
4078,1021.0,G4,D,G4,2,2,YYZ,CA,936,ICT,US,62,2010,3,8,3,L
26605,345.0,G7,D,G7,2,2,YYZ,CA,936,IAD,US,38,2013,3,7,1,F
41820,440.0,S5,D,S5,2,2,YOW,CA,936,DTW,US,43,2015,3,9,1,F
9295,1199.0,UA,D,UA,3,3,YYZ,CA,936,DFW,US,74,2011,4,11,3,F
44701,395.0,5X,D,5X,3,3,YWG,CA,926,MSP,US,63,2016,3,8,1,G
50780,1419.0,5Y,I,5Y,3,3,ORD,US,41,YEG,CA,916,2017,3,9,3,P
51732,1770.0,AA,D,AA,3,3,YVR,CA,906,STL,US,64,2017,2,6,4,F
2467,661.0,OH (1),D,OH,3,3,JFK,US,22,YYG,CA,956,2010,4,11,2,F
19169,530.0,OH (1),D,OH,2,2,YUL,CA,941,DTW,US,43,2012,1,2,2,F
6411,366.0,OH (1),D,OH,3,3,JFK,US,22,YYZ,CA,936,2010,2,5,1,F
49130,1019.0,OO,D,OO,3,3,SFO,US,91,YYC,CA,916,2016,3,9,3,F
30661,439.0,ZW,D,ZW,2,2,YYZ,CA,936,LYH,US,38,2014,1,3,1,F
30215,987.0,FX,D,FX,3,3,YWG,CA,926,LCK,US,44,2014,4,11,2,G
5723,127.0,AS,D,AS,3,3,YVR,CA,906,SEA,US,93,2010,2,5,1,F
23854,1976.0,US,D,US,3,3,BWI,US,35,YYC,CA,916,2013,4,11,4,F
12193,437.0,G7,D,G7,2,2,YYZ,CA,936,ORD,US,41,2011,1,1,1,F
47753,899.0,YX,L,YX,2,2,YYC,CA,916,DEN,US,82,2016,3,9,2,F
28165,328.0,EV,D,EV,3,3,EWR,US,21,YOW,CA,936,2013,1,1,1,F
11267,992.0,US,D,US,3,3,YVR,CA,906,LAS,US,85,2011,1,1,2,F
9893,205.0,KAH,D,KAH,1,6,YBL,CA,906,KEH,US,93,2011,2,5,1,F
7064,356.0,MQ,D,MQ,3,3,YYZ,CA,936,LGA,US,22,2010,1,2,1,F
31260,1975.0,US,D,US,3,3,YYC,CA,916,BWI,US,35,2014,4,11,4,F
45887,1114.0,GL,I,GL,2,2,YYZ,CA,936,OKC,US,73,2016,4,11,3,L
10444,1110.0,YX,D,YX,2,2,MSY,US,72,YYZ,CA,936,2011,4,11,3,F
32185,1003.0,GL,I,GL,2,2,YWG,CA,926,BUF,US,22,2014,4,11,3,L
6204,1436.0,CP (2),D,CP,2,2,YVR,CA,906,MSP,US,63,2010,4,11,3,F
45568,135.0,KAH,D,KAH,1,6,ZNA,CA,906,BFI,US,93,2016,3,8,1,L
47379,515.0,ZW,D,ZW,2,2,YQB,CA,941,PHL,US,23,2016,3,7,2,F
9870,2160.0,OO,D,OO,3,3,PSC,US,93,YUL,CA,941,2011,1,1,5,F
34381,440.0,9E,D,9E,2,2,YOW,CA,936,DTW,US,43,2014,1,1,1,F
60780,127.0,OO,D,OO,3,3,YVR,CA,906,SEA,US,93,2018,3,8,1,F
23646,1113.0,FX,D,FX,3,3,YMX,CA,941,MEM,US,54,2013,3,8,3,G
38116,1279.0,UA,D,UA,3,3,SAN,US,91,YYC,CA,916,2015,2,5,3,F
40044,1971.0,US,D,US,3,3,YVR,CA,906,IAH,US,74,2015,1,3,4,F
2366,1669.0,XJ,D,XJ,2,2,YUL,CA,941,AUS,US,74,2010,2,6,4,F
54427,748.0,OO,D,OO,3,3,YUL,CA,941,ORD,US,41,2017,3,7,2,F
53426,678.0,OO,D,OO,3,3,MSP,US,63,YYZ,CA,936,2017,3,8,2,F
28333,452.0,QX,D,QX,2,2,SEA,US,93,YYC,CA,916,2013,2,6,1,F
29039,1233.0,AA,D,AA,3,3,YYZ,CA,936,MIA,US,33,2013,1,3,3,F
54503,251.0,QX,D,QX,2,2,YVR,CA,906,PDX,US,92,2017,2,6,1,F
31091,1976.0,US,D,US,3,3,BWI,US,35,YYC,CA,916,2014,1,2,4,F
20450,440.0,9E,D,9E,2,2,YOW,CA,936,DTW,US,43,2012,1,1,1,F
10226,2160.0,OO,D,OO,3,3,PSC,US,93,YUL,CA,941,2011,1,3,5,F
38952,2460.0,0WQ,D,0WQ,1,1,YUL,CA,941,SAN,US,91,2015,3,7,5,L
2477,788.0,OH (1),D,OH,3,3,MSN,US,45,YUL,CA,941,2010,3,9,2,F
7066,394.0,YX,D,YX,2,2,PHL,US,23,YUL,CA,941,2010,4,10,1,F
30463,746.0,FX,D,FX,3,3,IND,US,42,YMX,CA,941,2014,4,10,2,G
6538,783.0,OO,D,OO,3,3,YWG,CA,926,DEN,US,82,2010,4,12,2,F
11340,413.0,OO,D,OO,3,3,YYZ,CA,936,CVG,US,52,2011,4,11,1,F
36135,1748.0,UA,D,UA,3,3,IAH,US,74,YYC,CA,916,2014,4,10,4,F
6428,219.0,QX,D,QX,2,2,SEA,US,93,YLW,CA,906,2010,3,9,1,F
14243,1080.0,OO,D,OO,3,3,YVR,CA,906,LAX,US,91,2011,1,3,3,F
15845,1558.0,AMQ,I,AMQ,1,4,MFE,US,74,YKF,CA,936,2012,4,10,4,P
5555,1086.0,XJ,D,XJ,2,2,YEG,CA,916,MSP,US,63,2010,2,6,3,F
42193,366.0,AX,D,AX,1,5,JFK,US,22,YYZ,CA,936,2015,3,9,1,F
23730,350.0,1DQ,D,1DQ,1,6,YQB,CA,941,PVD,US,15,2013,3,9,1,L
53436,489.0,AX,D,AX,1,5,YUL,CA,941,IAD,US,38,2017,2,5,1,F
33970,1280.0,EV,D,EV,3,3,YYZ,CA,936,IAH,US,74,2014,1,2,3,F
35600,1114.0,UA,D,UA,3,3,YVR,CA,906,DEN,US,82,2014,1,1,3,F
31927,523.0,YX,L,YX,2,2,GSO,US,36,YYZ,CA,936,2014,2,5,2,F
47511,436.0,EV,D,EV,3,3,YYZ,CA,936,ORD,US,41,2016,2,6,1,F
51571,121.0,KAH,D,KAH,1,6,LKE,US,93,CXH,CA,906,2017,3,9,1,L
60796,324.0,9E,D,9E,2,2,YUL,CA,941,LGA,US,22,2018,2,4,1,F
1645,999.0,OO,D,OO,3,3,CID,US,61,YXE,CA,921,2010,2,6,2,F
32858,1254.0,YX,L,YX,2,2,YEG,CA,916,IFP,US,81,2014,3,8,3,L
17749,1973.0,S5,D,S5,2,2,YEG,CA,916,ATL,US,34,2012,4,11,4,F
45844,328.0,DL,D,DL,3,3,EWR,US,21,YOW,CA,936,2016,1,1,1,L
5482,529.0,OH (1),D,OH,3,3,YUL,CA,941,DTW,US,43,2010,4,11,2,F
44990,1944.0,FX,D,FX,3,3,MEM,US,54,YVR,CA,906,2016,1,1,4,G
15151,1234.0,AA,D,AA,3,3,YYZ,CA,936,MIA,US,33,2011,2,5,3,F
19090,345.0,S5,D,S5,2,2,YYZ,CA,936,IAD,US,38,2012,4,11,1,F
51845,204.0,DL,D,DL,3,3,PTK,US,43,YYZ,CA,936,2017,4,10,1,L
8461,1168.0,KLQ,I,KLQ,1,4,YHM,CA,936,DFW,US,74,2011,1,2,3,P
45926,303.0,DL,D,DL,3,3,BUF,US,22,YUL,CA,941,2016,1,2,1,L
7325,739.0,9E,D,9E,2,2,YYZ,CA,936,ATL,US,34,2010,4,10,2,F
44503,1475.0,GFQ,D,GFQ,1,1,ELP,US,74,YQG,CA,936,2016,2,4,3,P
28678,348.0,EV,D,EV,3,3,EWR,US,21,YYZ,CA,936,2013,1,3,1,F
22287,1233.0,AA,D,AA,3,3,YYZ,CA,936,MIA,US,33,2012,3,8,3,F
8527,186.0,KLQ,D,KLQ,1,4,PIT,US,23,YHM,CA,936,2011,3,8,1,P
38301,537.0,04Q,D,04Q,1,6,YIP,US,43,YUL,CA,941,2015,2,5,2,L
29914,754.0,GFQ,D,GFQ,1,1,CSG,US,34,YXU,CA,936,2014,4,12,2,P
53101,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2017,4,10,1,F
21299,994.0,9E,D,9E,2,2,ATL,US,34,YUL,CA,941,2012,2,5,2,F
47302,708.0,EV,D,EV,3,3,ORD,US,41,YWG,CA,926,2016,2,5,2,F
9212,782.0,YX,D,YX,2,2,BWI,US,35,YHZ,CA,951,2011,4,12,2,F
16430,440.0,FX,D,FX,3,3,YYZ,CA,936,IND,US,42,2012,2,5,1,G
50829,395.0,5X,D,5X,3,3,MSP,US,63,YWG,CA,926,2017,1,3,1,G
26884,441.0,RP,A,RP,2,2,YQB,CA,941,JFK,US,22,2013,4,10,1,F
9662,569.0,OO,D,OO,3,3,GRB,US,45,YWG,CA,926,2011,4,12,2,F
7507,127.0,QX,D,QX,2,2,SEA,US,93,YVR,CA,906,2010,1,2,1,F
35198,1854.0,UA,D,UA,3,3,IAH,US,74,YEG,CA,916,2014,3,7,4,F
3896,333.0,9E,D,9E,2,2,JFK,US,22,YUL,CA,941,2010,2,6,1,F
6228,668.0,9E,D,9E,2,2,DTW,US,43,YQB,CA,941,2010,3,9,2,F
54288,1436.0,DL,D,DL,3,3,YVR,CA,906,MSP,US,63,2017,1,3,3,F
53332,324.0,9E,D,9E,2,2,YUL,CA,941,LGA,US,22,2017,3,7,1,F
21672,655.0,EV,D,EV,2,2,ORD,US,41,YOW,CA,936,2012,4,11,2,F
12868,346.0,G7,D,G7,2,2,IAD,US,38,YYZ,CA,936,2011,2,6,1,F
27059,352.0,OO,D,OO,3,3,YXU,CA,936,ORD,US,41,2013,3,8,1,F
19842,614.0,EV,D,EV,2,2,EWR,US,21,YHZ,CA,951,2012,2,6,2,F
1539,122.0,KAH,D,KAH,1,6,YVR,CA,906,BFI,US,93,2010,3,8,1,L
61060,127.0,QX,D,QX,2,2,SEA,US,93,YVR,CA,906,2018,2,5,1,F
7402,1753.0,AA,D,AA,3,3,DFW,US,74,YVR,CA,906,2010,4,11,4,F
12137,73.0,KAH,D,KAH,1,6,LKE,US,93,YWH,CA,906,2011,3,9,1,F
50999,746.0,FX,D,FX,3,3,IND,US,42,YMX,CA,941,2017,3,9,2,G
20755,449.0,EV,D,EV,2,2,IAD,US,38,YOW,CA,936,2012,3,7,1,F
55507,1114.0,UA,D,UA,3,3,DEN,US,82,YVR,CA,906,2017,1,1,3,F
44265,335.0,U7,I,U7,2,2,GYY,US,42,YXU,CA,936,2016,1,3,1,P
38617,202.0,KAH,D,KAH,1,6,KEH,US,93,YGE,CA,906,2015,3,7,1,L
10344,70.0,KAH,D,KAH,1,6,KEH,US,93,YWH,CA,906,2011,2,6,1,L
10593,723.0,YX,D,YX,2,2,YUL,CA,941,GSO,US,36,2011,4,11,2,F
26432,990.0,OO,D,OO,3,3,YQR,CA,921,ORD,US,41,2013,2,4,2,F
51689,193.0,KAH,D,KAH,1,6,YAZ,CA,906,BFI,US,93,2017,3,7,1,L
8740,598.0,8C,A,8C,2,2,JFK,US,22,YHZ,CA,951,2011,4,11,2,L
55307,98.0,QX,D,QX,2,2,SEA,US,93,YYJ,CA,906,2017,4,10,1,F
19370,347.0,YX,D,YX,2,2,YYZ,CA,936,PHL,US,23,2012,4,11,1,F
26319,1239.0,EV,D,EV,3,3,YHZ,CA,951,ORD,US,41,2013,2,4,3,F
49222,1081.0,AS,D,AS,3,3,YVR,CA,906,LAX,US,91,2016,1,1,3,F
34896,515.0,ZW,D,ZW,2,2,YQB,CA,941,PHL,US,23,2014,4,10,2,F
48640,357.0,AX,D,AX,1,5,LGA,US,22,YYZ,CA,936,2016,3,7,1,F
54911,1081.0,CP (2),D,CP,2,2,LAX,US,91,YVR,CA,906,2017,2,6,3,F
15215,1080.0,AS,D,AS,3,3,LAX,US,91,YVR,CA,906,2011,2,4,3,F
34246,692.0,YX,L,YX,2,2,YHZ,CA,951,PHL,US,23,2014,2,6,2,F
20526,2259.0,UA,D,UA,3,3,SFO,US,91,YYZ,CA,936,2012,1,3,5,F
33975,796.0,CP (2),D,CP,2,2,MSP,US,63,YXE,CA,921,2014,4,12,2,F
7479,1747.0,CO,D,CO,3,3,IAH,US,74,YYC,CA,916,2010,4,11,4,F
18710,1102.0,G4,D,G4,2,2,IFP,US,81,YYC,CA,916,2012,1,1,3,L
19392,950.0,EV,D,EV,2,2,YUL,CA,941,MSP,US,63,2012,4,12,2,F
57704,1429.0,UA,D,UA,3,3,YVR,CA,906,OMA,US,65,2018,1,1,3,F
5789,1963.0,DL,D,DL,3,3,YVR,CA,906,DTW,US,43,2010,2,6,4,F
2721,682.0,9E,D,9E,2,2,SBN,US,42,YUL,CA,941,2010,4,11,2,F
56376,126.0,U7,I,U7,2,2,YXU,CA,936,DTW,US,43,2018,1,1,1,P
14878,898.0,OO,D,OO,3,3,DEN,US,82,YYC,CA,916,2011,1,3,2,F
23797,994.0,YX,L,YX,2,2,ATL,US,34,YUL,CA,941,2013,2,4,2,F
37205,627.0,FX,D,FX,3,3,MEM,US,54,YQG,CA,936,2015,4,11,2,G
24828,440.0,DL,D,DL,3,3,IND,US,42,YYZ,CA,936,2013,4,12,1,L
40070,1254.0,YX,L,YX,2,2,YEG,CA,916,IFP,US,81,2015,3,7,3,L
11723,802.0,ZW,D,ZW,2,2,YUL,CA,941,CLT,US,36,2011,2,5,2,F
58390,440.0,GL,I,GL,2,2,YYZ,CA,936,IND,US,42,2018,3,7,1,L
50853,122.0,5X,D,5X,3,3,YVR,CA,906,BFI,US,93,2017,4,10,1,G
47963,1163.0,OO,D,OO,3,3,SFO,US,91,YEG,CA,916,2016,2,6,3,F
45529,2410.0,AA,D,AA,3,3,PHL,US,23,YVR,CA,906,2016,4,10,5,F
18193,2429.0,UA,D,UA,3,3,YVR,CA,906,EWR,US,21,2012,4,11,5,F
12670,324.0,MQ,D,MQ,3,3,LGA,US,22,YUL,CA,941,2011,1,2,1,F
47308,763.0,OO,D,OO,3,3,YYJ,CA,906,SFO,US,91,2016,4,11,2,F
12740,331.0,S5,D,S5,2,2,YUL,CA,941,EWR,US,21,2011,3,7,1,F
32635,1342.0,YX,L,YX,2,2,YWG,CA,926,IFP,US,81,2014,4,10,3,L
42771,331.0,EV,D,EV,3,3,EWR,US,21,YUL,CA,941,2015,3,8,1,F
2553,1114.0,9E,D,9E,2,2,OKC,US,73,YYZ,CA,936,2010,2,6,3,F
37160,880.0,U7,I,U7,2,2,LIT,US,71,YHM,CA,936,2015,2,6,2,P
56506,294.0,L2,I,L2,1,1,FAI,US,1,YOC,CA,911,2018,3,8,1,P
9934,1433.0,OO,D,OO,3,3,EGE,US,82,YYZ,CA,936,2011,3,9,3,F
58758,797.0,CP (2),D,CP,2,2,YVR,CA,906,SLC,US,87,2018,4,12,2,F
9143,142.0,KAH,D,KAH,1,6,YHS,CA,906,LKE,US,93,2011,3,9,1,L
28691,1374.0,US,D,US,3,3,PHX,US,81,YEG,CA,916,2013,1,3,3,F
57791,294.0,09Q,D,09Q,1,1,BED,US,13,YOW,CA,936,2018,1,1,1,L
47744,436.0,EV,D,EV,3,3,YYZ,CA,936,ORD,US,41,2016,1,3,1,F
57567,121.0,KAH,D,KAH,1,6,LKE,US,93,CXH,CA,906,2018,4,12,1,F
27617,1051.0,DL,D,DL,3,3,MSP,US,63,YYC,CA,916,2013,2,5,3,F
12598,346.0,G7,D,G7,2,2,YYZ,CA,936,IAD,US,38,2011,1,2,1,F
43511,678.0,9E,D,9E,2,2,YYZ,CA,936,MSP,US,63,2015,4,10,2,F
19880,1081.0,OO,D,OO,3,3,LAX,US,91,YVR,CA,906,2012,1,2,3,F
21513,707.0,EV,D,EV,2,2,YWG,CA,926,ORD,US,41,2012,1,3,2,F
39306,122.0,XP,D,XP,1,1,YVR,CA,906,BFI,US,93,2015,2,5,1,L
38517,183.0,KAH,D,KAH,1,6,CN4,CA,906,KEH,US,93,2015,3,8,1,F
3659,679.0,EV,D,EV,3,3,MSP,US,63,YYZ,CA,936,2010,2,6,2,F
53023,73.0,KAH,D,KAH,1,6,YWH,CA,906,LKE,US,93,2017,2,4,1,F
6815,558.0,QX,D,QX,2,2,SEA,US,93,YEG,CA,916,2010,4,12,2,F
18605,348.0,DL,D,DL,3,3,YYZ,CA,936,EWR,US,21,2012,1,3,1,L
29049,739.0,EV,D,EV,3,3,ATL,US,34,YYZ,CA,936,2013,4,10,2,F
1989,29.0,KAH,D,KAH,1,6,YWH,CA,906,WSX,US,93,2010,3,7,1,L
3237,346.0,DL,D,DL,3,3,YYZ,CA,936,IAD,US,38,2010,1,1,1,L
625,606.0,AMQ,D,AMQ,1,4,MQY,US,54,YHM,CA,936,2010,1,2,2,P
5454,679.0,OO,D,OO,3,3,MSP,US,63,YYZ,CA,936,2010,3,8,2,F
1049,347.0,FX,D,FX,3,3,YYZ,CA,936,EWR,US,21,2010,1,2,1,G
47455,748.0,EV,D,EV,3,3,YUL,CA,941,ORD,US,41,2016,4,10,2,F
18466,449.0,S5,D,S5,2,2,YOW,CA,936,IAD,US,38,2012,2,5,1,F
26983,1584.0,S5,D,S5,2,2,YUL,CA,941,IAH,US,74,2013,3,8,4,F
28021,449.0,EV,D,EV,3,3,IAD,US,38,YOW,CA,936,2013,4,10,1,F
12472,377.0,YX,D,YX,2,2,YOW,CA,936,PHL,US,23,2011,2,4,1,F
52916,331.0,YX,L,YX,2,2,EWR,US,21,YUL,CA,941,2017,3,9,1,F
38644,819.0,0WQ,D,0WQ,1,1,YVR,CA,906,SJC,US,91,2015,1,1,2,L
17467,2627.0,UA,D,UA,3,3,MCO,US,33,YVR,CA,906,2012,4,12,6,F
22283,1754.0,AA,D,AA,3,3,DFW,US,74,YVR,CA,906,2012,3,7,4,F
26900,1419.0,S5,D,S5,2,2,ORD,US,41,YEG,CA,916,2013,2,5,3,F
27395,395.0,CP (2),D,CP,2,2,MSP,US,63,YWG,CA,926,2013,1,2,1,F
40361,1114.0,OO,D,OO,3,3,YVR,CA,906,DEN,US,82,2015,2,4,3,F
55446,1199.0,AA,D,AA,3,3,DFW,US,74,YYZ,CA,936,2017,1,3,3,F
22052,348.0,9L,D,9L,2,2,YYZ,CA,936,EWR,US,21,2012,2,5,1,F
40227,1358.0,YV,D,YV,2,2,YEG,CA,916,LAX,US,91,2015,2,6,3,F
18470,345.0,S5,D,S5,2,2,YYZ,CA,936,IAD,US,38,2012,3,9,1,F
41186,214.0,G7,D,G7,2,2,YYZ,CA,936,DTW,US,43,2015,2,5,1,F
21719,1419.0,S5,D,S5,2,2,YEG,CA,916,ORD,US,41,2012,3,7,3,F
1743,305.0,9E,D,9E,2,2,YYZ,CA,936,CMH,US,44,2010,3,8,1,F
56451,127.0,FX,D,FX,3,3,SEA,US,93,YVR,CA,906,2018,1,3,1,G
31690,654.0,YX,L,YX,2,2,STL,US,64,YYZ,CA,936,2014,2,4,2,F
25550,1162.0,UA,D,UA,3,3,YYT,CA,961,EWR,US,21,2013,1,3,3,F
11109,1126.0,09Q,D,09Q,1,4,YXE,CA,921,ORD,US,41,2011,3,9,3,L
12867,1011.0,EV,D,EV,2,2,DTW,US,43,YHZ,CA,951,2011,3,7,3,F
42337,1280.0,YV,D,YV,2,2,IAH,US,74,YYZ,CA,936,2015,2,6,3,F
53948,1081.0,OO,D,OO,3,3,LAX,US,91,YVR,CA,906,2017,1,3,3,F
48956,1404.0,AA,D,AA,3,3,MIA,US,33,YUL,CA,941,2016,4,11,3,F
12446,880.0,OO,D,OO,3,3,ORD,US,41,YQB,CA,941,2011,4,11,2,F
54024,783.0,OO,D,OO,3,3,YWG,CA,926,DEN,US,82,2017,2,6,2,F
59380,720.0,CP (2),D,CP,2,2,SLC,US,87,YYC,CA,916,2018,2,5,2,F
21060,1051.0,CP (2),D,CP,2,2,YYC,CA,916,MSP,US,63,2012,3,7,3,F
41426,748.0,EV,D,EV,3,3,YUL,CA,941,ORD,US,41,2015,1,2,2,F
